Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Vibration (g),App message,
0,1250,,,,0,-0.02919921875,-1.0197265625,0.0008050965331714915,0.021663946783820533,11.98380377643397,0.03768266638974595,0,0,0.3338095195852277,0,0,0,0,0.0703125,,
4.579461886249901,1270,,,,0.03876953125,-0.00703125,-1.0294921875,-0.002354943851323629,0.0027044898326373285,11.976808479081743,1.033555047863825,7016,0,12.248698518114665,1.7302477606121596,14.123162030452477,0.0015637774952510486,0.00022088533979374922,1.22490234375,,
8.58588788624974,1290,,,,0.01357421875,0.000390625,-1.008984375,-0.004396303365435424,-0.012774023848902926,11.974772456223345,1.6674878357814886,8564,0,19.823013591830563,3.9427794271598997,19.89141491816211,0.003246214320593222,0.0006443977423502008,1.0078125,,
12.53336838624971,1310,,,,0.01484375,0.03173828125,-1.0634765625,-0.006393837235257824,-0.02995932317818768,11.973702916488747,2.3825232880688194,9930,0,28.369906078983696,6.649131361098172,23.43408247313427,0.004526786417541573,0.0010562898597651492,1.697265625,,
16.565942886249907,1330,,,,-0.01533203125,-0.01279296875,-1.04365234375,-0.008542340047780251,-0.04508353155594225,11.974660048465072,3.155871257881753,11094,0,37.65181491864665,9.924645167762202,26.359667580995296,0.004542496849076835,0.0011974219749445083,1.509765625,,
20.598813886249665,1350,,,,0.00771484375,-0.00556640625,-0.99580078125,-0.010441751997975679,-0.06079546305190973,11.982771915724456,3.982066062068315,12166,0,47.57375874044949,13.302780206284353,27.96407718924283,0.0045703089561760345,0.0012779754965952749,1.286328125,,
24.56108913625004,1370,,,,-0.00166015625,-0.0646484375,-0.9779296875,-0.01213794329492619,-0.07205750982688067,11.983148166605933,4.7278682029812416,12987,0,56.51177964797866,16.507232843744145,29.21087284198586,0.004365584717190542,0.001275089083555904,1.39541015625,,
28.55809388624969,1390,,,,0.046484375,-0.05517578125,-1.04267578125,-0.013859126690889753,-0.08549304403065414,11.955212773088245,5.533699133076669,13768,0,66.02721491452321,19.981632414412573,30.26247599881851,0.004279489029068927,0.001294831123446985,1.71337890625,,
32.576047136249954,1410,,,,-0.11787109375,-0.0556640625,-1.02236328125,-0.015668944031149257,-0.0993746763393137,11.94171706940187,6.385395965378537,14526,0,76.12821684031596,23.834355053965673,31.308888624508068,0.004169711934425805,0.0013053465717220742,2.10693359375,,
36.854568886249794,1430,,,,-0.0607421875,-0.05185546875,-0.984375,-0.017410965080134354,-0.11272110269553733,11.935818591736279,7.212710087166767,15229,0,85.95577874278715,27.76655430266383,32.30350183938595,0.004059776049787226,0.0013113926156493158,2.48173828125,,
40.6009348862498,1450,,,,0.19169921875,-0.1650390625,-1.05439453125,-0.018799028582236563,-0.1254609874729371,11.916561441892146,8.006756974440309,15781,0,95.27335231279413,31.067698010020166,32.60903488977243,0.004038854978920217,0.001316854163535416,2.36328125,,
44.616352636250014,1470,,,,-0.0029296875,-0.00126953125,-1.02265625,-0.02048221969167104,-0.13453354078739452,11.913209981196776,8.705319580144746,16339,0,103.5567170781048,35.04604549899383,33.84252466174958,0.003838892502083522,0.0012991472081715046,2.0197265625,,
48.58659138624975,1490,,,,0.0970703125,0.0193359375,-1.0453125,-0.02199433522764363,-0.14628097977617147,11.902787523893132,9.495547217510495,16894,0,112.89003076500983,38.911492970704735,34.46852762933772,0.003759409127484631,0.0012957861261747813,2.5296875,,
52.59120988624976,1510,,,,0.07216796875,-0.06171875,-1.0119140625,-0.023490726748786113,-0.1580213611037763,11.897662551863501,10.299660718059327,17393,0,122.38936933046791,42.78481672729447,34.958041532039,0.0036935549065712295,0.0012911393238134096,2.503125,,
56.5935061362498,1530,,,,0.02802734375,-0.22177734375,-0.90205078125,-0.024825768567162235,-0.16784673554144564,11.893539604253093,11.051890021616481,17877,0,131.3094059773235,46.47628998358302,35.39487890392357,0.003611712740354158,0.0012782572933386562,2.5146484375,,
60.63211363624987,1550,,,,0.05791015625,0.02021484375,-1.02587890625,-0.026625099300539256,-0.1785409610245902,11.885605948087576,11.833098711871353,18399,0,140.49771215861125,51.29989917298592,36.51299235515903,0.0034803554634990673,0.001270777772346014,2.94453125,,
64.60995013624989,1570,,,,-0.12490234375,0.31015625,-0.9623046875,-0.0278855457026868,-0.18898977690532948,11.873327787568947,12.585928427737077,18821,0,149.27218186774718,54.96119378125876,36.81947968963325,0.0034388077058976558,0.001266078398009031,3.29541015625,,
68.57107788624982,1590,,,,-0.044140625,0.26298828125,-0.7734375,-0.029108443434174215,-0.19926000025735088,11.850552599645905,13.315112803906654,19200,0,157.57665071206054,58.52640141640312,37.14163588531546,0.0034048224616650504,0.0012645293100362472,3.72158203125,,
72.59110463624978,1610,,,,0.07509765625,0.0080078125,-0.87861328125,-0.030451378981944326,-0.21019686004598298,11.82638317862941,14.131306209160957,19695,0,166.98067478563354,62.8035646581597,37.611359178160725,0.0033469231280541913,0.0012588135907769555,3.692578125,,
76.55678863624982,1630,,,,-0.07041015625,-0.09833984375,-0.89755859375,-0.031676645588352446,-0.2186251403043745,11.824008939561018,14.802101969689971,19996,0,174.80361671704787,66.32914575472739,37.94504688954045,0.003296242499222951,0.0012506950470454498,3.79228515625,,
