Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Vibration (g),App message,
0,1250,,,,-0.044921875,0.05439453125,-1.005078125,0.001388711591078833,0.1373300699656833,11.978532866842258,0.6419154357599874,7786,0,7.543262550360038,1.1321463344054634,15.000343970186458,0,0.018208054288731186,2.05341796875,,
3.9312086484985413,1270,,,,0.1123046875,0.07060546875,-1.05478515625,-0.00003546069658628081,0.12396665939753052,11.978856130778428,1.1761733256369782,9561,0,13.974719758926858,0.1739929711214592,1.2470611311220852,0,0.00887174087979438,2.80703125,,
7.222874648498838,1290,,,,0.091796875,-0.2828125,-1.00947265625,-0.0026044375463808813,0.1079158345631607,11.975820156450151,1.8386774491752984,10903,0,21.870597841772543,2.973633670130929,13.602701030113693,0.03641296703627234,0.004937166134846398,2.9357421875,,
10.506337148498648,1310,,,,0.03154296875,-0.04990234375,-0.98466796875,-0.00461849491253777,0.08706675922292566,11.973199469550476,2.516926988769534,11919,0,30.008743252818952,5.764882502344012,19.210172115818587,0.01512387613090747,0.0029013055341661903,2.3490234375,,
13.794117648498618,1330,,,,-0.09462890625,-0.07880859375,-0.75576171875,-0.006582551492160029,0.06664554048657417,11.969929154358734,3.1984711791239064,12774,0,38.13559141573477,8.805679691096366,23.09305627743668,0.007598551899226888,0.0017476583417315567,2.6029296875,,
17.079566148498376,1350,,,,-0.114453125,0.27412109375,-1.0736328125,-0.007909524360611297,0.05409510155116935,11.980560844100472,3.915887112803791,13614,0,46.776390226748475,11.276869993069038,24.107706114395764,0.004804232982527584,0.0011565488231704117,2.60625,,
20.32647314849841,1370,,,,0.03671875,-0.17890625,-0.983984375,-0.009687856756575162,0.03323421777431112,11.977623556821461,4.70089412588728,14423,0,56.15533941963567,14.631310057239684,26.058355458848915,0.0022701938584273173,0.0005919213529985352,3.02451171875,,
23.636890148498587,1390,,,,-0.09736328125,0.16318359375,-1.08154296875,-0.01151099264210531,0.022140967267981378,11.953952520153708,5.469995097305341,15169,0,65.24067261815364,18.284676100262274,28.027862523762813,0.0012098773828877031,0.00033938951871934965,3.07001953125,,
26.938247648498606,1410,,,,-0.44541015625,0.25205078125,-0.96318359375,-0.013408145205477149,0.007684563824030185,11.944414916237466,6.24803969033971,15870,0,74.48717016612072,22.283424628078883,29.91552926666423,0.00034401960445867434,0.00010315964078958146,2.73564453125,,
30.280152648498767,1430,,,,0.01953125,0.1248046875,-0.92607421875,-0.01480638626557192,-0.004606888837027695,11.932567192844292,7.00721658622881,16490,0,83.44561253311059,25.56876196478363,30.640850694029886,0.0001812955700339134,0.00005522795097714026,3.2033203125,,
33.60512664849851,1450,,,,-0.0205078125,-0.1009765625,-0.96708984375,-0.016217458814775126,-0.017129058287237584,11.928067033802952,7.628375552628246,17032,0,90.83401844646278,28.92447369063492,31.842873648011004,0.0005925734542766867,0.00018856586324377748,2.9240234375,,
36.8935793984985,1470,,,,-0.026953125,-0.11025390625,-0.900390625,-0.0180080835384462,-0.02911037163582412,11.920202756257627,8.361476819225265,17560,0,99.51681217980851,33.11605544537794,33.27566528841932,0.0008801409579982597,0.0002925306592426175,3.38857421875,,
40.20048439849848,1490,,,,0.02919921875,-0.05078125,-0.9267578125,-0.019335247411016374,-0.04152725543786097,11.90983512889311,9.08679276405342,18032,0,108.06958144788788,36.511445145673534,33.785754296885315,0.0011378525041803094,0.0003842716153724311,3.615625,,
43.51356014849841,1510,,,,0.0287109375,-0.04609375,-0.78447265625,-0.020729841437899584,-0.05468097492910305,11.904304297496932,9.867599790924029,18575,0,117.3083844335506,40.32410871592931,34.37452122614621,0.0013564451854182532,0.000466137772000116,4.1310546875,,
46.810529398498765,1530,,,,-0.71201171875,0.89970703125,-0.8703125,-0.021891055974665882,-0.06506022802187415,11.897265742353406,10.604933494463989,18985,0,125.93917272578763,43.51687781908363,34.553986410443244,0.001495256960832707,0.0005166037861247851,4.22802734375,,
50.110951648498514,1550,,,,-0.07294921875,0.22666015625,-0.88017578125,-0.023159201519975536,-0.07711644714484049,11.894413067190559,11.26351353782581,19505,0,133.91285284336857,47.305400664052215,35.325610774713766,0.0016302680601035853,0.0005758738914429741,4.158984375,,
53.43771639849888,1570,,,,-0.18251953125,0.0853515625,-0.952734375,-0.02506783441783105,-0.08930051261161345,11.872055852650597,12.036243280756407,19973,0,142.68874150145734,52.43050765029169,36.74432596492972,0.0017032788550777756,0.0006258386328300916,4.30859375,,
56.72450789849843,1590,,,,-0.17568359375,0.21142578125,-0.890625,-0.02562549976106355,-0.10037265934544215,11.860409035187406,12.653416278293626,20313,0,149.85757131097142,54.51120539249332,36.37568979018802,0.0018415953311633371,0.0006698361783701275,4.27431640625,,
60.01060339849869,1610,,,,-0.00009765625,0.09541015625,-0.89375,-0.02710551377193355,-0.11302343360241582,11.850322555156401,13.381427661316327,20777,0,158.34378790545665,58.976073368490326,37.245909115421334,0.0019166333257423112,0.000713778633390602,4.11728515625,,
63.26590989849875,1630,,,,0.21337890625,-0.15908203125,-0.761328125,-0.028374363952857425,-0.12160015424212407,11.84981240032711,13.923934739812273,21084,0,164.84265657862204,62.648165149024905,38.004808209917286,0.00194121581860962,0.0007376762838150722,4.0046875,,
