Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Vibration (g),App message,
0,1200,,,,-0.026171875,0.02490234375,-1.04794921875,0.0002345559598982985,0.006534374137658949,11.989838807936366,0.051360028866283366,0,0,0.45966336894591614,0,0,0,0,0.08857421875,,
3.941724240500387,1213,,,,-0.02451171875,0.02333984375,-1.0478515625,0.00020543465863418834,0.0064787156296134615,11.990059986914806,0.05276140638512513,0,0,0.46547093092706165,0,0,0,0,0.08935546875,,
7.320760240500467,1227,,,,-0.02685546875,0.02568359375,-1.0478515625,0.0002789526177617313,0.006882272729579429,11.990026816083722,0.05087900039317002,0,0,0.4525037553258061,0,0,0,0,0.0921875,,
10.675869740500486,1240,,,,-0.025390625,0.02392578125,-1.04814453125,0.00030332774270932394,0.00684555943393461,11.990046729094733,0.052694669455538155,0,0,0.47651248031917764,0,0,0,0,0.08876953125,,
14.026585240500467,1253,,,,-0.025390625,0.07509765625,-0.941015625,-0.0020053621023799614,-0.004754364169259018,11.983457430550885,0.8160572849493162,5752,0,9.636936964419881,1.207814499838319,12.534548543394024,0.003941123143475099,0.0004933402814612227,1.45126953125,,
17.43768199050045,1267,,,,-0.037890625,0.02373046875,-1.039453125,-0.003176246970924336,-0.013022566991114478,11.980312711308539,1.19161380336929,6899,0,14.156365578839564,2.2945036701611925,16.21195115941511,0.005677056679486866,0.0009202022345735006,1.54208984375,,
20.80016824050024,1280,,,,0.05205078125,0.0296875,-1.04921875,-0.004431377942137119,-0.022237287333765406,11.978419789594394,1.6586820366499258,8055,0,19.741595434614855,3.737694178414332,18.934757714199314,0.005949959905138776,0.0011265276242741428,1.57177734375,,
24.17350149050029,1293,,,,0.0556640625,0.04384765625,-1.014453125,-0.005489698877923678,-0.030995993179479542,11.975831192186739,2.043891542843194,8847,0,24.34297033888152,5.086110537212891,20.89467323167378,0.006095268176473912,0.0012732426443511917,2.3123046875,,
27.55383274050024,1307,,,,-0.10322265625,0.097265625,-1.01201171875,-0.006906861889361619,-0.040012870754101114,11.972850985632386,2.580627006114471,9750,0,30.7586084746565,7.051604146647077,22.92600636694088,0.005675223039461355,0.0013008632157038415,2.71279296875,,
30.883065740500392,1320,,,,-0.0404296875,0.246875,-0.910546875,-0.008136990007997644,-0.04902078878409076,11.973518194940178,3.032738357334983,10477,0,36.18119066296904,8.92716857462916,24.674512640759104,0.0054916604811381855,0.0013549107701459368,3.0923828125,,
34.1986382405005,1333,,,,-0.0109375,0.25458984375,-1.08173828125,-0.009143277680775132,-0.0568669677003687,11.97869682651621,3.524354128355418,11123,0,42.0791955704392,10.650021552963654,25.3102293985202,0.005340299121204864,0.0013514419914252953,2.82822265625,,
37.57734549050029,1347,,,,0.10986328125,-0.0740234375,-0.89375,-0.010300530266485065,-0.06676902844359148,11.96585211401801,4.1612093168644115,11851,0,49.629388276854876,12.783001768347397,25.757206151509145,0.00522519558748425,0.0013454077557379892,2.99892578125,,
40.96655799050038,1360,,,,-0.0984375,0.02451171875,-1.01748046875,-0.011601118212430189,-0.07519254120887639,11.955779744715398,4.682531020119514,12434,0,55.91136763784406,15.105278699948107,27.017393641526354,0.004978044992270283,0.001344857464967926,2.9064453125,,
44.364972990500334,1373,,,,0.02041015625,0.23349609375,-1.06494140625,-0.012813667754129707,-0.08440866366566502,11.941904932717964,5.234046323761571,12990,0,62.36132688423438,17.430276155485373,27.950676567221894,0.004843130998087176,0.0013535875063788296,3.29912109375,,
47.73962774050049,1387,,,,0.1822265625,-0.302734375,-0.7732421875,-0.013844037906308407,-0.09316423571967983,11.934524991692369,5.717672937700244,13486,0,68.16741522786819,19.551027762773536,28.681890479747857,0.004765548000531652,0.0013667485150975916,3.56630859375,,
51.13454974050052,1400,,,,-0.051953125,0.0283203125,-0.92255859375,-0.014806133020879719,-0.1009852293339301,11.930991395451992,6.223989872055786,13914,0,74.10276831968329,21.573251430860328,29.112598648377503,0.004681379768670945,0.0013627725193391838,3.60078125,,
