Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Vibration (g),App message,
0,1250,,,,0,-0.027734375,-1.02021484375,0.0006556570669139371,0.018244484288349967,11.989443125254853,0,0,0,0.10210484705228211,0,0,0,0,0.07060546875,,
3.951390199249995,1270,,,,-0.064453125,0.02294921875,-0.9685546875,-0.0025015144393056633,-0.0024044189494239645,11.982337420014403,0.9470407341823183,6867,0,11.23471138625179,1.7988719148404193,16.011528377532674,0.0013377163605607586,0.00021393795886392986,1.22880859375,,
7.276764949249977,1290,,,,-0.00107421875,0.08544921875,-1.06689453125,-0.004803855229219333,-0.019071124430885412,11.979809662863406,1.5977947362195053,8492,0,19.023416866917415,4.272055277356067,22.456946796794696,0.00446501956142378,0.001002578577177887,1.4259765625,,
10.679963449249964,1310,,,,0.11787109375,-0.0501953125,-1.034375,-0.006997343600209871,-0.035173264131835545,11.976797860096559,2.383765608881841,9871,0,28.4065764986258,7.233372878460292,25.46323065811947,0.004867567324914126,0.0012384320213704582,1.55380859375,,
13.996033449249989,1330,,,,0.0060546875,-0.013671875,-1.009375,-0.008733889744391054,-0.051186866280940976,11.977534222704422,3.139371308338017,10973,0,37.451204189176316,10.035750851580286,26.797223184590678,0.005101847019504302,0.0013668509891048611,1.32861328125,,
17.37480669925,1350,,,,-0.10107421875,-0.04423828125,-0.9640625,-0.010998997986207537,-0.06788375505181495,11.987153815085609,3.970171590156921,11970,0,47.400997182347076,13.787802545857778,29.088149835832457,0.004924148595276887,0.001432192782758869,1.71513671875,,
20.77718094924994,1370,,,,0.02529296875,-0.07392578125,-1.00546875,-0.012658893540066404,-0.08244890714994275,11.97779697138225,4.76828895743942,12835,0,56.98914258586494,17.015085436035207,29.8578616254015,0.00484588159397747,0.0014468074484275148,2.3048828125,,
24.17940144924999,1390,,,,-0.01552734375,0.0681640625,-1.007421875,-0.014594411380195352,-0.09745346113223441,11.959223492179992,5.578268345514644,13642,0,66.53473611567044,20.8488809101621,31.335185524393957,0.004674429623437811,0.0014647055794711496,2.5939453125,,
27.528782199249992,1410,,,,-0.06357421875,0.03056640625,-1.0576171875,-0.016306574771595743,-0.11178153325828784,11.947930016779996,6.424486569295134,14372,0,76.61896760612888,24.542225182598315,32.031625604484745,0.004554805377408171,0.001458935625894962,2.97216796875,,
30.918148199249952,1430,,,,0.162109375,0.16083984375,-1.09912109375,-0.018176362544676042,-0.1249874870595048,11.940529563890406,7.223072718725582,15019,0,86.08743406433561,28.587847138244957,33.207828961994686,0.004372499431934346,0.0014518739462322777,3.167578125,,
34.31234469924997,1450,,,,-0.00546875,-0.01591796875,-0.9912109375,-0.02006183248022831,-0.1371477383897646,11.925884546082496,8.048934564557845,15613,0,95.85540523413536,32.8018851004405,34.220373862319676,0.0041814756146821876,0.001430786380592888,3.01162109375,,
37.62175594924999,1470,,,,-0.056640625,-0.138671875,-0.85556640625,-0.02138702234292407,-0.14885066806445163,11.920103435335907,8.778044435098874,16140,0,104.47263425370156,36.14900201917943,34.60165520491664,0.004118416245435112,0.001424781188523907,3.04755859375,,
41.01666469924998,1490,,,,-0.18466796875,-0.044140625,-0.897265625,-0.023274629205699678,-0.16239342478622812,11.908164092180652,9.606930125828743,16727,0,114.2431980973278,40.76888498203253,35.686220155456276,0.003983340984783921,0.001421473411657605,3.06572265625,,
44.42885494924995,1510,,,,0.03154296875,-0.0126953125,-0.89072265625,-0.024854946054449555,-0.17500717073783742,11.904335629261297,10.432466294608776,17269,0,124.08837640688955,44.9491845078075,36.22365888042497,0.003893572236451208,0.0014103471524299122,3.456640625,,
47.801500699249964,1530,,,,-0.13642578125,-0.28359375,-0.6509765625,-0.026117765714214584,-0.18597849606966582,11.89747033388645,11.19354899305354,17738,0,132.98863292097096,48.51327065434815,36.479321094607315,0.0038337218866927327,0.0013984556050595297,3.8603515625,,
51.14487069924995,1550,,,,0.1068359375,-0.300390625,-0.60859375,-0.027350726971580825,-0.19544242884314011,11.887424423094023,11.978991707735014,18156,0,142.23797770645302,52.000793129203444,36.55911282811891,0.0037587163072973543,0.001374061892821463,4.14873046875,,
54.488179449249955,1570,,,,-0.09169921875,-0.08232421875,-0.65537109375,-0.028846001113275493,-0.2072647660870665,11.862353686759143,12.791224099084518,18562,0,151.61834300730249,56.072012326647666,36.982543235698266,0.003696878745180135,0.0013670173951178565,4.44716796875,,
57.81960444924995,1590,,,,0.38857421875,-0.30927734375,-0.41748046875,-0.030133026506127196,-0.21801947163695443,11.8500846335563,13.48517439410853,19035,0,159.63199396759552,60.06589643988161,37.62788529669426,0.0036297930520091566,0.0013657745315690875,4.73876953125,,
61.20091369924999,1610,,,,0.20439453125,-0.16904296875,-0.6712890625,-0.031419719576959784,-0.22827676987505474,11.823061688330677,14.322992518613912,19410,0,169.18782252958368,63.86217884334595,37.74632116984095,0.0035748358184814824,0.0013492538400519563,4.45419921875,,
64.57457144925002,1630,,,,0.0912109375,-0.223828125,-0.5892578125,-0.03253178306418688,-0.23850529722556418,11.816847940739313,14.976675254151914,19838,0,176.832245226089,67.58159244261739,38.21775417277752,0.0035292427668306295,0.0013487665287738862,4.0591796875,,
