Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (Nám),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Airspeed (m/s),Airspeed Pressure (Pa),Electrical forward flight efficiency (%),Vibration (g),App message
952.2316519,1415,,,,-0.25,0.015625,-0.912109375,,,11.75508667,3.327919307,7034,0,39.01014002,,76.43005535,,,1.607952158,1.546614814,6.997436022,1.466796875,
952.2946869,1415,,,,0.125,-0.07421875,-1.087890625,0.041308726,,11.75486424,3.320634472,7047,0,38.92864203,30.48499724,78.30994264,0.005676598,0.004445341,1.328971428,1.056497695,5.795484014,1.54296875,
952.3498169,1415,,,,0.0859375,0.083984375,-1.107421875,,0.167732132,11.75555438,3.321476375,7078,0,38.94243208,,78.6296385,,,0.822191715,0.404375477,3.474043886,1.568359375,
952.4034919,1415,,,,-0.05078125,0.01953125,-0.9296875,0.040366162,,11.75744966,3.307740061,7095,0,38.73960282,29.99203935,77.41958402,0.005592555,0.004329733,0.118552955,0.008407454,0.503549877,1.5390625,
952.5711819,1415,,,,0.15234375,-0.03515625,-0.953125,0.039983452,,11.76001796,3.303648321,7095,0,38.65577271,29.70560436,76.84648962,0.005327993,0.004094376,0.994099715,-0.591156529,3.99288349,1.626953125,
952.4546669,1415,,,,-0.07421875,0.1328125,-0.93359375,,,11.75824014,3.310228582,7098,0,38.75996448,,77.41327156,,,0.648660768,-0.251695765,2.753718465,1.564453125,
952.5115669,1415,,,,0.099609375,-0.013671875,-1.005859375,,0.158271253,11.75853926,3.309600302,7105,0,38.72425608,,77.55861226,,,0.878941186,-0.462126916,3.524096399,1.63671875,
952.6524019,1415,,,,0.12890625,0,-0.9296875,,,11.75909502,3.305218794,7086,0,38.69890731,,76.66525651,,,1.469166124,-1.291176154,5.894449494,1.6015625,
952.7139669,1415,,,,0.015625,0.072265625,-0.955078125,0.041593982,0.152414495,11.75946462,3.304893595,7087,0,38.69996153,30.86766187,79.76147947,0.004937675,0.003938363,1.609107457,-1.548869156,6.216841475,1.677734375,
952.7710719,1415,,,,-0.05078125,-0.017578125,-1.0703125,,,11.75784067,3.318860854,7074,0,38.87350037,,79.25958121,,,1.63481468,-1.598719686,6.287965636,1.728515625,
952.8334969,1415,,,,0.021484375,-0.07421875,-1.169921875,,0.151001089,11.75715408,3.311291921,7049,0,38.7977308,,79.14197668,,,1.658971047,-1.646320081,6.334051176,1.685546875,
952.8832569,1415,,,,-0.02734375,0.08203125,-0.94921875,0.040272802,,11.7578077,3.314695325,7028,0,38.81576852,29.6411841,76.36376975,0.0050943,0.0038902,1.428104598,-1.219995077,5.450055373,1.65625,
953.0037819,1415,,,,0,-0.017578125,-1.083984375,,,11.7566459,3.320893005,7008,0,38.8839082,,76.00693497,,,0.946482949,-0.535877733,4.178232537,1.705078125,
952.9382869,1415,,,,0.0546875,-0.025390625,-1.0625,,0.174976898,11.75663744,3.312689974,7024,0,38.79135842,,76.36536247,,,1.151207038,-0.792767621,5.094108245,1.666015625,
953.0638019,1415,,,,0.1328125,-0.14453125,-1.119140625,0.039315521,,11.75587297,3.330754354,6986,0,38.99925526,28.76168996,73.74933128,0.006083679,0.004486673,0.552516208,-0.182612845,2.43185922,1.783203125,
953.1285169,1415,,,,0,0.0703125,-0.9453125,,0.199155248,11.7555659,3.334676286,6978,0,39.04748602,,73.57249285,,,0.497837514,0.148257816,2.490894323,1.859375,
953.2407069,1415,,,,0.04296875,0.091796875,-0.94921875,,0.205651319,11.75367914,3.347785911,6965,0,39.20594813,,75.03688767,,,1.22027601,0.890758983,6.279233305,1.91796875,
953.1812719,1415,,,,-0.109375,0.046875,-0.88671875,0.040333145,,11.75462292,3.334253401,6967,0,39.04440507,29.42842259,75.37167625,0.006767446,0.005100737,1.115847512,0.744822857,5.583503611,1.919921875,
953.2993819,1415,,,,0.078125,-0.130859375,-1.048828125,,,11.75284028,3.34713554,6971,0,39.19556724,,75.11487134,,,1.219877269,0.890178557,6.278843983,1.892578125,
953.3631819,1415,,,,-0.03515625,-0.02734375,-1.076171875,0.041616457,,11.7534565,3.351800791,6985,0,39.25196637,30.44233988,77.55621615,0.006755437,0.005239262,1.369303073,1.12161748,7.037828376,1.826171875,
953.4166019,1415,,,,0.0625,-0.025390625,-1.05078125,,0.176426452,11.75415853,3.344688854,6996,0,39.15583857,,77.86990367,,,1.454535842,1.26559628,6.429254312,1.76953125,
953.4713369,1415,,,,0.095703125,0.103515625,-0.96484375,0.041611744,,11.75408169,3.350073373,6999,0,39.18966534,30.49911813,77.82439035,0.005784641,0.004501862,1.27473739,0.972049414,5.629656238,1.71875,
953.5313519,1415,,,,0.05078125,-0.06640625,-1.025390625,,0.168798579,11.75366889,3.346770724,6994,0,39.13987938,,77.8692947,,,1.270798145,0.966030217,5.376440987,1.6796875,
953.5920769,1415,,,,-0.072265625,-0.04296875,-0.94921875,,,11.753739,3.338952351,6983,0,39.05168729,,77.91719004,,,1.454882892,1.266178443,6.169159916,1.66015625,
953.6510569,1415,,,,0.03515625,0.072265625,-0.9609375,0.042002895,,11.75282038,3.339583733,6962,0,39.05524488,30.62389764,78.41174145,0.005511989,0.004322046,1.698945329,1.726628518,7.203404994,1.68359375,
953.7116769,1415,,,,0,0.0078125,-0.98828125,,0.174959802,11.75241888,3.338920653,6966,0,39.03151731,,78.50118083,,,1.955004183,2.286317056,8.596853814,1.703125,
953.7717169,1415,,,,-0.041015625,-0.00390625,-0.9609375,0.041280796,,11.75069341,3.369338887,6977,0,39.40576215,30.16068789,76.53877566,0.005800922,0.004439955,2.111116522,2.666039423,9.195169899,1.74609375,
953.8321769,1415,,,,-0.03515625,0.001953125,-0.921875,,0.17693511,11.7509024,3.357438506,6993,0,39.31964537,,76.88483577,,,2.147961546,2.759917152,9.481999728,1.7890625,
953.9022619,1415,,,,0.16015625,-0.0078125,-0.95703125,,,11.75201432,3.355836798,7006,0,39.31177959,,77.04206756,,,2.216479356,2.938808901,9.786423717,1.7890625,
953.9682169,1415,,,,-0.00390625,-0.072265625,-1.150390625,0.040992442,,11.7500295,3.351392317,6999,0,39.2570155,30.04416239,76.53195743,0.005889168,0.004507095,2.375546306,3.375762472,10.50338415,1.72265625,
954.0254869,1415,,,,-0.021484375,-0.052734375,-1.10546875,,0.178173854,11.75072964,3.349057199,7002,0,39.26229504,,76.55526468,,,2.529420054,3.827256528,11.26051506,1.6640625,
954.1464419,1415,,,,0.041015625,0.103515625,-0.873046875,,0.178497228,11.75186708,3.347645908,6996,0,39.26945078,,73.80591459,,,2.722856692,4.43503005,12.14144678,1.533203125,
954.0900319,1415,,,,0.125,0.009765625,-1.005859375,0.039559042,,11.75180358,3.341887551,7005,0,39.21421598,29.01915052,74.00160832,0.006139871,0.004543604,2.679314976,4.294314776,11.94244406,1.595703125,
954.2026369,1415,,,,-0.134765625,0.03125,-0.87890625,0.040848872,,11.75190702,3.349524606,6982,0,39.2937738,29.86558944,76.0059077,0.005976685,0.004542634,2.803288115,4.70092187,12.49235963,1.52734375,
954.3285519,1415,,,,0.140625,-0.125,-1.14453125,,0.190944902,11.75031994,3.356121756,6969,0,39.34610277,,75.76322563,,,2.907627349,5.057385842,13.84248616,1.591796875,
954.2644119,1415,,,,0.05078125,-0.111328125,-1.15234375,,,11.75206545,3.359025142,6967,0,39.38753299,,75.67030528,,,2.83237703,4.798993928,12.59194352,1.560546875,
954.3882819,1415,,,,-0.205078125,0.107421875,-0.8984375,0.040426256,,11.75041217,3.356228514,6960,0,39.32988172,29.46559156,74.91909528,0.006480267,0.004854957,2.978108875,5.30554795,14.18387859,1.66015625,
954.4583269,1415,,,,0.00390625,0.025390625,-0.916015625,,0.194707595,11.75083742,3.359740443,6950,0,39.37429884,,74.72690961,,,3.016041503,5.44156924,14.63107984,1.748046875,
954.6321119,1415,,,,-0.041015625,-0.12890625,-0.9609375,,0.194252316,11.74987907,3.364191561,6945,0,39.39095614,,75.25932891,,,3.115104909,5.804917653,15.06993461,1.939453125,
954.5169469,1415,,,,0.0625,-0.025390625,-0.998046875,0.040762817,,11.74923206,3.363013375,6944,0,39.40097708,29.6436303,75.23577458,0.006568278,0.004941695,2.981591459,5.317975018,14.45416619,1.83203125,
954.5775619,1415,,,,0.078125,-0.1875,-1.142578125,,,11.74954839,3.365652574,6942,0,39.4101987,,75.18988013,,,3.016822904,5.444399627,14.62153917,1.896484375,
954.6957469,1415,,,,0.02734375,0.126953125,-0.908203125,0.041114831,,11.74995528,3.363755212,6952,0,39.33023097,29.93281315,76.10637521,0.006489611,0.004939008,3.121878331,5.830193679,15.12602068,1.986328125,
954.7523869,1415,,,,0.03515625,0.0703125,-0.8828125,,0.193673576,11.75077529,3.363451155,6952,0,39.30461324,,76.15312007,,,3.086538192,5.698947317,14.91995479,2.037109375,
954.8107769,1415,,,,-0.06640625,-0.041015625,-1,0.040510501,,11.75080744,3.363119085,6949,0,39.32599894,29.47863322,74.95965524,0.006569965,0.004924823,3.166557546,5.998274589,15.29843484,2.080078125,
954.8716069,1415,,,,0.203125,-0.056640625,-1.0859375,,,11.75098147,3.367811188,6954,0,39.37614491,,74.9154754,,,3.149151744,5.932517163,15.19496739,2.087890625,
954.9366419,1415,,,,0.15625,0.048828125,-0.998046875,,0.193338406,11.75086501,3.365230186,6949,0,39.32798814,,74.95897611,,,3.093002667,5.722853755,14.91645787,2.056640625,
955.0002619,1415,,,,-0.12890625,0.01171875,-0.994140625,0.039075915,,11.75150122,3.366623092,6964,0,39.35200977,28.49580003,72.41256597,0.006784804,0.00491305,2.920502416,5.102316952,14.07595255,1.99609375,
955.1191369,1415,,,,0.08203125,0.048828125,-0.96484375,0.039097354,,11.75092743,3.36677606,7001,0,39.38653102,28.66282995,72.77317703,0.006741549,0.00490604,2.521472428,3.803304916,12.13540526,1.828125,
955.0612219,1415,,,,0.037109375,-0.07421875,-1.01953125,,0.193231883,11.751789,3.357268722,6978,0,39.23315206,,72.7781978,,,2.728535875,4.453606527,13.18330377,1.912109375,
955.1858869,1415,,,,0.072265625,-0.03515625,-1.11328125,,0.19077596,11.75212145,3.348886778,7023,0,39.17760842,,73.38967304,,,2.342008193,3.281177253,11.18776005,1.763671875,
955.3034219,1415,,,,-0.05078125,0.109375,-0.892578125,0.040296531,,11.75404544,3.343487964,7045,0,39.1522088,29.72699655,75.92674198,0.0064176,0.004872674,2.061545958,2.542372819,9.854382312,1.73046875,
955.2425069,1415,,,,-0.119140625,-0.0625,-0.91796875,,,11.75266109,3.342620606,7040,0,39.11839604,,73.68698199,,,2.218934115,2.945383512,10.61588053,1.716796875,
955.3737119,1415,,,,0.103515625,-0.078125,-1.005859375,,0.161676951,11.75486415,3.338437422,7050,0,39.08683787,,76.11028375,,,2.01472741,2.428208162,8.17528452,1.755859375,
955.4310269,1415,,,,0.083984375,-0.00390625,-1.08203125,0.039925069,,11.75570059,3.324635488,7059,0,38.93033796,29.51170548,75.80644564,0.005478401,0.004152981,1.845762235,2.038003764,7.519772473,1.701171875,
955.4924169,1415,,,,0.09375,0.009765625,-0.912109375,,0.153111205,11.75598991,3.31978416,7059,0,38.89053365,,75.89058971,,,1.541339579,1.421183798,5.952924967,1.638671875,
955.5568769,1415,,,,-0.06640625,0.056640625,-0.87109375,,,11.75454608,3.337353271,7063,0,39.08794506,,75.5460255,,,1.51970758,1.381572741,5.839735419,1.6171875,
955.6107319,1415,,,,0.052734375,-0.123046875,-1.064453125,0.040433882,,11.75580616,3.332883699,7054,0,39.02809969,29.86630716,76.52513804,0.005126553,0.003923102,1.310415478,1.027239781,5.04321623,1.66796875,
955.6644169,1415,,,,0.083984375,-0.01953125,-1.0859375,,0.167009445,11.75600205,3.322967963,7053,0,38.91631445,,76.74028814,,,1.20876441,0.874051891,5.088854122,1.671875,
955.7295369,1415,,,,0.158203125,0.046875,-0.890625,0.040002636,,11.75600161,3.322829599,7053,0,38.92499359,29.544688,75.90158733,0.005652774,0.004290545,0.941381051,0.530133038,3.962296248,1.62890625,
955.7884719,1415,,,,-0.046875,-0.09375,-1.03515625,,0.170969693,11.754106,3.32158133,7052,0,38.91035824,,75.91777777,,,0.624222936,0.233095289,2.690683599,1.568359375,
955.8445069,1415,,,,0.033203125,0.107421875,-0.912109375,,,11.7551676,3.318129871,7053,0,38.90119798,,75.95444735,,,0.306348992,0.056141891,1.320813863,1.568359375,
955.9081369,1415,,,,0.244140625,-0.05078125,-1.125,0.039843848,,11.75761384,3.307949611,7072,0,38.77184582,29.50813962,76.10713133,0.005793984,0.004409635,0.420098969,-0.105574108,1.817285985,1.626953125,
955.9681419,1415,,,,-0.10546875,-0.037109375,-1.150390625,,0.16714604,11.75826151,3.299779879,7094,0,38.67987092,,76.52161436,,,0.674294779,-0.271990574,2.858445261,1.63671875,
956.0285169,1415,,,,0.12890625,-0.013671875,-0.90625,0.038192064,,11.75944187,3.295982675,7101,0,38.64162999,28.40070467,73.49768806,0.005885278,0.004325543,1.203569509,-0.866556076,5.107176159,1.6015625,
956.0944419,1415,,,,0.28515625,0.01171875,-0.90625,,0.153977276,11.7597041,3.295283923,7100,0,38.59830825,,73.56602486,,,1.437139084,-1.235526262,5.624140619,1.64453125,
956.1561969,1415,,,,-0.16796875,-0.056640625,-1.140625,0.041334121,,11.76012601,3.292637002,7104,0,38.60987666,30.74946472,79.6414477,0.005007478,0.003988028,1.520581605,-1.383164692,5.948903969,1.705078125,
956.2233319,1415,,,,-0.046875,-0.041015625,-1.087890625,,,11.75818773,3.304991771,7100,0,38.75368558,,79.30005532,,,1.60081065,-1.532972659,6.239540294,1.673828125,
956.2963569,1415,,,,-0.02734375,0.09375,-0.7734375,,0.146237133,11.75741432,3.309256189,7082,0,38.79589656,,79.01640958,,,1.439166869,-1.239015775,5.321720132,1.69140625,
956.4247069,1415,,,,-0.08984375,-0.09765625,-1.24609375,,0.154010287,11.75697217,3.323823949,6818,0,38.98156733,,73.03147015,,,1.435203617,-1.232201284,5.5625376,1.763671875,
956.3615569,1415,,,,0.244140625,-0.03125,-0.998046875,0.039873743,,11.75798441,3.309622848,7069,0,38.78250769,29.51774302,76.11097058,0.004954211,0.003770698,1.384294342,-1.146334771,5.120580855,1.783203125,
956.4919869,1415,,,,-0.052734375,-0.083984375,-0.98046875,0.039608658,,11.75775561,3.312918549,7013,0,38.85639321,29.08816231,74.86068548,0.005294604,0.003963576,1.568066883,-1.470902267,6.09706512,1.732421875,
956.5515619,1415,,,,0.349609375,-0.056640625,-0.94921875,,0.157358129,11.75805265,3.300968297,7064,0,38.70919848,,75.69119899,,,1.722670551,-1.775248456,6.869833986,1.7734375,
956.6104819,1415,,,,-0.134765625,0.083984375,-1.00390625,0.040091304,,11.75835801,3.306988438,7079,0,38.78104646,29.7215444,76.63935635,0.005294413,0.004057604,1.852022453,-2.051857564,7.371993017,1.826171875,
956.7202669,1415,,,,0.0390625,0.171875,-0.900390625,,0.16480818,11.75654863,3.316340855,7065,0,38.85888846,,76.33133189,,,1.957797929,-2.292928398,8.145640914,1.763671875,
956.6650419,1415,,,,0.03125,-0.1171875,-1.076171875,,,11.75708147,3.315378223,7079,0,38.8554805,,76.49068194,,,1.892677666,-2.14293035,7.519389213,1.7890625,
956.7755869,1415,,,,0.203125,-0.041015625,-0.833984375,0.040048977,,11.75701726,3.317553839,7064,0,38.87133718,29.62626069,76.21621184,0.005562909,0.004239838,1.928252934,-2.224245835,8.020146295,1.779296875,
956.8392469,1415,,,,-0.197265625,0.029296875,-0.876953125,,0.167056314,11.75620459,3.318356052,7060,0,38.88906563,,76.13509585,,,1.86759212,-2.086502309,7.870211911,1.837890625,
956.9093219,1415,,,,0.015625,-0.033203125,-1.119140625,,,11.75581719,3.318284724,7055,0,38.88900663,,76.08043603,,,2.051769077,-2.518325055,8.64636435,1.826171875,
956.9678169,1415,,,,0.16015625,-0.025390625,-1.052734375,0.040745897,,11.75485117,3.322045501,7055,0,38.9296959,30.10091456,77.32121677,0.005549875,0.004291231,2.113854745,-2.673037981,8.898689063,1.771484375,
957.0277419,1415,,,,-0.03515625,0.044921875,-0.90625,,0.168672862,11.75455815,3.327503755,7040,0,39.04189044,,76.93774308,,,2.072483732,-2.569431975,8.783639712,1.734375,
957.0896519,1415,,,,0.041015625,0.048828125,-0.828125,0.040922492,,11.75548561,3.316095237,7048,0,38.88703234,30.20292008,77.66835951,0.005584654,0.004337509,2.154154063,-2.775929298,9.166133556,1.75,
957.1472519,1415,,,,0.05078125,0.029296875,-0.958984375,,0.165251826,11.75558973,3.324144452,7039,0,38.97151996,,77.3985965,,,2.108009206,-2.658274965,8.76880542,1.8046875,
957.2707419,1415,,,,-0.05859375,-0.033203125,-1.060546875,0.040288905,,11.75534877,3.324538362,7045,0,38.96875804,29.72174693,76.27070613,0.005559963,0.004240623,2.434537486,-3.545584584,10.12780138,1.763671875,
957.4237769,1415,,,,-0.14453125,-0.048828125,-0.994140625,0.040693765,,11.7562896,3.320208734,7046,0,38.93838839,30.02741722,77.11520292,0.005397036,0.004161935,2.675998693,-4.283775896,10.92572336,1.6796875,
957.3601419,1415,,,,0.1171875,0.01171875,-0.9921875,,0.162059042,11.75555405,3.327618513,7036,0,39.02535096,,76.06812395,,,2.602250933,-4.050916401,10.60094622,1.6796875,
957.5376119,1415,,,,0.181640625,-0.056640625,-0.92578125,0.039564337,,11.75574066,3.328337472,7017,0,38.9799879,29.0712201,74.57985921,0.005542252,0.004133404,2.608431731,-4.070182823,10.57684999,1.681640625,
957.4875269,1415,,,,0.109375,0.03515625,-1.03515625,,0.161120041,11.75579458,3.318837903,7029,0,38.91042022,,76.98387278,,,2.65239959,-4.208553605,10.77436294,1.724609375,
957.5999569,1415,,,,-0.005859375,0.111328125,-1.02734375,,0.170084266,11.75446447,3.333985719,7010,0,39.00525261,,74.46013496,,,2.494826038,-3.723364129,10.67211067,1.6328125,
957.6554819,1415,,,,-0.056640625,-0.134765625,-1.138671875,0.040615824,,11.75312672,3.341698559,6988,0,39.13121475,29.72275486,75.9566373,0.005722359,0.004346511,2.342961913,-3.283866099,9.990219863,1.5859375,
957.7163819,1415,,,,0.140625,0.00390625,-1.169921875,,,11.75200466,3.348318148,6977,0,39.16652522,,75.76412906,,,2.211973278,-2.926946212,9.423190694,1.529296875,
957.7848519,1415,,,,0.1484375,0.060546875,-0.97265625,,0.186044431,11.75147959,3.351828965,6968,0,39.2262072,,75.55132355,,,2.098023688,-2.633151038,9.761571739,1.482421875,
957.8482669,1415,,,,0.0078125,0.00390625,-0.890625,0.039946754,,11.75165304,3.353261951,6961,0,39.29409137,29.11780407,74.10224555,0.00638937,0.004734667,1.876081223,-2.105514694,8.713849748,1.435546875,
957.9764419,1415,,,,0.259765625,-0.17578125,-1.27734375,0.039802636,,11.7489369,3.355954146,6961,0,39.33276048,29.01272835,73.76224805,0.006569666,0.004845933,1.133112247,-0.76807014,5.386657515,1.427734375,
957.9088569,1415,,,,-0.037109375,0.0078125,-1.052734375,,0.19060393,11.75063772,3.356187569,6969,0,39.34375649,,74.09662702,,,1.544566383,-1.427145214,7.340600901,1.41015625,
958.0380319,1415,,,,0.03515625,0.06640625,-0.91015625,,0.195315242,11.74922602,3.352997595,6966,0,39.28679783,,73.90209681,,,0.342263587,-0.070077147,1.669241635,1.47265625,
958.0982269,1415,,,,-0.03515625,0.021484375,-0.7734375,,,11.74993804,3.351568291,6953,0,39.24318887,,73.85349061,,,0.741062516,0.328522196,3.618226073,1.53515625,
958.1645719,1415,,,,0.103515625,0.08984375,-0.884765625,0.040429882,,11.75071393,3.342980316,6946,0,39.19101694,29.40793613,75.03744077,0.006641583,0.004983674,1.000910029,0.599301149,4.893433051,1.63671875,
958.2284469,1415,,,,-0.125,0.068359375,-0.9609375,,0.181099867,11.75107738,3.353534365,6957,0,39.26556252,,75.01920854,,,1.363099371,1.111501536,6.167410182,1.75,
958.2996819,1415,,,,-0.0703125,-0.0625,-1.009765625,0.041569587,,11.75095003,3.346735286,6958,0,39.19611293,30.29084739,77.28023299,0.005978699,0.004620353,1.611053701,1.552655374,7.302207275,1.837890625,
988.1516219,1627,,,,-0.037109375,-0.052734375,-0.958984375,0.077462707,0.362193683,11.08102021,7.806028506,9217,0,86.41546744,74.76418207,86.51712973,0.004844481,0.004191306,3.983251586,-9.500892896,16.3778215,1.623046875,
958.3896919,1415,,,,0.23046875,-0.048828125,-0.896484375,,0.195827862,11.7512354,3.354315399,6951,0,39.26691075,,77.06405284,,,1.668336125,1.665030326,8.162069878,1.912109375,
988.3210969,1627,,,,-0.052734375,-0.0078125,-0.99609375,0.077671806,0.373933343,11.07035454,7.915342329,9181,0,87.46316046,74.67704141,85.38113763,0.00500734,0.004275324,3.806441802,-8.676176659,15.96457007,1.63671875,
988.4896869,1627,,,,0.0390625,-0.001953125,-0.998046875,0.07810711,0.379378429,11.0628431,8.036621298,9166,0,88.78038066,74.9735421,84.44832241,0.005060164,0.004273224,3.802938922,-8.660234902,15.94204346,1.634765625,
988.8061019,1627,,,,-0.166015625,0.03515625,-0.982421875,0.076234391,0.354286224,11.08684472,7.755087535,9237,0,85.83720801,73.74234489,85.9095334,0.00480438,0.00412742,4.294614669,-11.04436993,17.3888913,1.5,
988.6535969,1627,,,,0.01171875,0.033203125,-0.953125,0.077061237,0.363263348,11.07127394,7.906509946,9193,0,87.41987365,74.18207833,84.85722437,0.004896915,0.004155386,4.025554457,-9.703832463,16.40990701,1.599609375,
989.0049419,1627,,,,-0.134765625,-0.0078125,-1.078125,0.076659188,0.354249599,11.08083576,7.851977518,9205,0,86.85475531,73.89649947,85.08054534,0.004793862,0.004078644,4.195324859,-10.53960495,16.78612175,1.431640625,
989.1769669,1627,,,,-0.09375,0.0390625,-0.955078125,0.078519843,0.354604683,11.07008826,7.93630391,9176,0,87.72268877,75.45436378,86.01465007,0.004699591,0.004042337,4.120935818,-10.16916481,16.34170588,1.568359375,
989.4190819,1627,,,,-0.083984375,-0.0546875,-1.037109375,0.077531085,0.363173113,11.05820337,7.95723594,9167,0,87.85599279,74.42877137,84.71678369,0.004879472,0.004133732,3.868734998,-8.962559069,15.68845901,1.556640625,
989.6349669,1627,,,,-0.01953125,-0.021484375,-0.986328125,0.079480984,0.384523602,11.04807538,7.980039986,9148,0,88.01695783,76.13677125,86.50238901,0.005050432,0.004368745,3.550006817,-7.546625427,15.21440044,1.62890625,
990.3317569,1627,,,,0.001953125,0.033203125,-0.99609375,0.080865832,0.387778731,11.05178504,8.02578772,9167,0,88.5236139,77.62746397,87.69125045,0.004995381,0.004380512,3.26916695,-6.399841696,14.04853239,1.63671875,
989.7995819,1627,,,,0,-0.015625,-0.94140625,0.079112822,0.386899937,11.04881126,8.021191509,9147,0,88.48067492,75.77670355,85.64209487,0.00510579,0.004372706,3.416690795,-6.990463316,14.65631929,1.638671875,
989.9918619,1627,,,,-0.00390625,-0.06640625,-1.005859375,0.080714557,0.387999639,11.04556256,8.051573012,9144,0,88.78092707,77.28536716,87.05176856,0.005020351,0.004370304,3.271142088,-6.407573816,14.02426347,1.65625,
990.1636369,1627,,,,0.01171875,-0.021484375,-1.064453125,0.081451388,0.388317108,11.04574717,8.044333552,9138,0,88.71288858,77.94465953,87.86170846,0.004981959,0.004377234,3.126959365,-5.855168483,13.42737286,1.666015625,
990.5000119,1627,,,,0.12109375,-0.017578125,-1.05859375,0.080166865,0.383639975,11.06129674,7.951572681,9175,0,87.7417673,77.02509265,87.78611946,0.004980714,0.004372376,3.272927398,-6.414574519,14.03856946,1.705078125,
990.6727919,1627,,,,-0.0234375,-0.056640625,-0.953125,0.079609075,0.375761018,11.06885409,7.884774919,9211,0,87.09512852,76.78925218,88.16710358,0.004893406,0.004314375,3.477055406,-7.239663894,14.71629478,1.583984375,
990.8984269,1627,,,,0,0.03125,-0.890625,0.080685434,0.351682257,11.07393125,7.853959319,9207,0,86.81573403,77.79681266,89.6114207,0.004520523,0.004050905,3.440103747,-7.087089338,13.67075699,1.490234375,
991.0714369,1627,,,,-0.046875,-0.10546875,-1.04296875,0.078345848,0.341802348,11.07163121,7.870445916,9206,0,86.96694069,75.52640036,86.84495484,0.004525601,0.003930256,3.602561524,-7.772831061,13.88996856,1.658203125,
991.2274519,1627,,,,-0.017578125,0.025390625,-0.9453125,0.078131011,0.354108821,11.06775853,7.902824764,9190,0,87.30873715,75.19227963,86.12228522,0.004709377,0.004055823,3.669744785,-8.06569195,14.60104396,1.69140625,
991.4014569,1627,,,,-0.013671875,-0.154296875,-1.04296875,0.077712141,0.354454321,11.06644179,7.923974336,9211,0,87.54623803,74.95912112,85.62232119,0.004728635,0.004048767,3.691106002,-8.160111271,14.6604841,1.580078125,
991.6621919,1627,,,,0.08203125,-0.0390625,-0.939453125,0.078742818,0.35462781,11.06363346,7.922200337,9200,0,87.51428434,75.86348397,86.68697293,0.004674552,0.004052228,3.647424023,-7.968447654,14.49936912,1.671875,
991.8251269,1627,,,,-0.005859375,-0.015625,-1.064453125,0.078694629,0.370695828,11.06331354,7.932774792,9188,0,87.645153,75.71597406,86.38923143,0.004895873,0.004229507,3.631525947,-7.899254,15.06773433,1.658203125,
992.1620069,1627,,,,-0.013671875,-0.017578125,-1.00390625,0.07817839,0.368100472,11.06818653,7.892878072,9190,0,87.19535979,75.23482833,86.28306427,0.004892687,0.00422156,3.601209166,-7.768137427,14.91387005,1.6796875,
992.0126519,1627,,,,0.06640625,-0.02734375,-1.02734375,0.07824653,0.390308156,11.06570847,7.925716154,9185,0,87.54618723,75.26023818,85.96632311,0.005186114,0.004458311,3.613614919,-7.821658915,15.80451845,1.673828125,
992.5731569,1627,,,,0.02734375,0.01171875,-0.974609375,0.078822022,0.378907787,11.05968738,7.947071009,9173,0,87.76175055,75.71893356,86.27782956,0.005004135,0.004317459,3.581422191,-7.683163266,15.16885435,1.654296875,
992.3922169,1627,,,,-0.01953125,-0.07421875,-0.984375,0.079358517,0.36035591,11.0584295,7.95808841,9172,0,87.76575457,76.21946093,86.84419259,0.004727873,0.004105883,3.39480246,-6.903235864,13.67382678,1.640625,
992.8040519,1627,,,,0.080078125,-0.0546875,-0.982421875,0.078937606,0.38136117,11.06854461,7.875020186,9194,0,87.01681468,75.99712611,87.33613887,0.0050181,0.004382615,3.857918799,-8.915338878,16.58652393,1.67578125,
993.0293719,1627,,,,0.083984375,-0.05078125,-1.060546875,0.077738777,0.366717634,11.07220175,7.854237654,9200,0,86.75040682,74.89331079,86.33194188,0.004896534,0.004227273,4.015515736,-9.658666344,16.65216147,1.748046875,
993.3775119,1627,,,,0.009765625,-0.060546875,-1.080078125,0.077747456,0.358864368,11.06337915,7.929589996,9057,0,87.56296478,73.74074063,84.21453159,0.004866569,0.004098358,3.913201068,-9.17279457,15.73298224,1.6640625,
993.2066169,1627,,,,-0.04296875,0.01953125,-0.9453125,0.080012568,0.35939789,11.07053269,7.864862663,9194,0,86.86860756,77.03833372,88.68374421,0.004665183,0.004137259,4.057562478,-9.862033712,16.46822856,1.580078125,
993.5250069,1627,,,,0.056640625,-0.0859375,-1.076171875,0.076487107,0.36776719,11.06579442,7.912069402,9164,0,87.40900886,73.40322125,83.976723,0.005010232,0.004207429,3.975847337,-9.468860594,16.41026118,1.57421875,
993.6594169,1627,,,,-0.091796875,0.064453125,-0.919921875,0.07893749,0.362686824,11.06240857,7.920304201,9194,0,87.42331585,75.99932275,86.9325557,0.004772238,0.004148628,3.981406009,-9.495369958,16.20354273,1.603515625,
