Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Vibration (g),App message,
0,1250,,,,-0.055078125,0.0048828125,-1.00146484375,0.0010827293577218033,0.18243087436139704,11.978344405926299,0.6656586558446489,8057,0,7.8204893015081804,0.9138278276346717,11.668602619488908,0,0.023339949401587144,1.63857421875,,
3.6189187762498856,1270,,,,0.24267578125,-0.02861328125,-1.07978515625,-0.0006980265729470904,0.1736004545989114,11.978637050297035,1.1849038466322637,9724,0,14.062285588173506,0.7098880206632104,5.068957832311339,0,0.012349469759125832,2.38330078125,,
6.704473276250065,1290,,,,0.02919921875,0.17236328125,-1.05859375,-0.002496496023042308,0.1631376114519498,11.974488694564773,1.7783710433164122,11216,0,21.14145123197412,2.932382054359422,13.869468083511148,0.05714113463758493,0.007716530094951803,3.00732421875,,
9.803556276250072,1310,,,,0.00224609375,0.05732421875,-1.0916015625,-0.004562154801195504,0.15266296102165128,11.975409550336682,2.4481115278871677,12436,0,29.16593845148296,5.941151062927775,20.369863823318376,0.02572981136918645,0.005234501988034086,2.64140625,,
12.88414852625001,1330,,,,0.14892578125,0.0890625,-1.08359375,-0.00608426911613171,0.1391560029650879,11.9719625344028,3.1642143712985016,13422,0,37.83885935688694,8.555488836560826,22.607284599673644,0.016442282716861635,0.0036776819301231707,3.17958984375,,
15.967468776250024,1350,,,,0.0287109375,0.02041015625,-0.97109375,-0.007831983147767337,0.1276276674056443,11.978688810983178,3.902296302146722,14291,0,46.59188564429551,11.720830890188536,25.161593290900694,0.010900096905588914,0.0027396441604254705,2.6537109375,,
19.117415276249965,1370,,,,-0.05986328125,-0.21962890625,-0.86220703125,-0.009442048408900986,0.11632483434723359,11.983698730104857,4.620877166430776,15031,0,55.24799810160206,14.862224577933754,26.901731898746597,0.007827793673034456,0.002105579916297891,3.02138671875,,
22.233928026250148,1390,,,,0.07373046875,0.16259765625,-0.96337890625,-0.011231194365577237,0.10590526644477835,11.95817365753846,5.30905362328262,15589,0,63.341682038803086,18.33169550097671,28.94072695213369,0.005784680263570347,0.0016719293439406272,3.337890625,,
25.32450652624997,1410,,,,0.150390625,0.04580078125,-0.95654296875,-0.012180398379464406,0.09396626247608068,11.947386394246747,6.084968944549226,16313,0,72.54606692169548,20.806904283705514,28.68439285561029,0.004525438032228851,0.001295249231979069,3.07236328125,,
28.40777652624995,1430,,,,0.23974609375,-0.067578125,-0.87890625,-0.013967541582286743,0.0868448404577916,11.934503930234438,6.816693705297958,16835,0,81.16229867875872,24.622037425237824,30.33673010563036,0.0035279144593241807,0.0010700171653004256,3.3146484375,,
31.483750526249963,1450,,,,0.09833984375,0.0330078125,-1.07080078125,-0.01554039011563492,0.07754234820177572,11.923249729532492,7.543308629191019,17387,0,89.81506296024841,28.295674547046637,31.503724955120845,0.002743463305605482,0.0008633571911306764,3.38388671875,,
34.55535852625007,1470,,,,-0.1732421875,0.37060546875,-1.0201171875,-0.016903227102721685,0.06853514074171455,11.920616672946903,8.265304546829471,17898,0,98.38023668840273,31.681612406656047,32.202609631803305,0.0021639463475387117,0.0006966335064714593,3.5380859375,,
37.66203752625013,1490,,,,0.0193359375,0.134765625,-0.98701171875,-0.018460867604595747,0.056350984432146,11.910694237907208,8.915780412172605,18289,0,106.08480963028009,35.357409480756225,33.329344751721166,0.001593841728435591,0.0005311928524389212,3.91298828125,,
40.75394952625013,1510,,,,0.08349609375,-0.18984375,-0.91923828125,-0.019812508139799914,0.050076719184459696,11.90463787811531,9.731009476022914,18825,0,115.75727887271717,39.057626114996616,33.74085569912403,0.0012826659174935047,0.00043260865918090096,4.05361328125,,
43.89672052625007,1530,,,,0.0390625,0.0267578125,-0.81240234375,-0.02166295225460839,0.04071308842063855,11.900050202928744,10.404515241923729,19254,0,123.66294367763365,43.679270503532564,35.321481323966026,0.0009322968965770981,0.00032924950211707176,3.76748046875,,
46.99201202625003,1550,,,,0.22607421875,0.17880859375,-0.78505859375,-0.0225838506683765,0.028572771738419638,11.893261435635578,11.218732149415818,19618,0,133.1899749704508,46.389356066660966,34.83070043146296,0.0006154121914009336,0.00021455673654055296,3.83896484375,,
50.08140402625017,1570,,,,0.20185546875,-0.117578125,-0.8626953125,-0.02407015755149582,0.019125535948653467,11.871545306660307,11.952335546666434,20107,0,141.71753505758417,50.683870550966034,35.76428282887476,0.00037735501108580497,0.00013495310916690145,3.92470703125,,
53.18924602625003,1590,,,,0.01484375,0.4158203125,-0.91669921875,-0.025260270544102553,0.011958532117366898,11.8610421003178,12.57150644873218,20463,0,148.99544886665473,54.12843426901047,36.32912921783623,0.0002210012186344487,0.000080268829805325,4.0470703125,,
56.30838202625,1610,,,,-0.02470703125,0.016796875,-0.73193359375,-0.027301213566028694,0.0049964101344346515,11.853427321306027,13.246583834305351,20864,0,156.86739219147915,59.649249569935634,38.02518635342931,0.00008364211652774128,0.00003185831973556701,3.974609375,,
59.44427377625002,1630,,,,-0.0693359375,-0.0751953125,-0.01474609375,-0.029217222312069267,-0.0032151837874087154,11.85210632808301,13.847658485930054,21053,0,163.97726282322634,64.40422263021256,39.27767309198106,0.000060190149682088,0.000023513244009100167,4.2537109375,,
