Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Vibration (g),App message,
0,1250,,,,0.00625,-0.0390625,-1.0142578125,-0.0005490665253114503,0.10005930921909145,11.978981617220992,0.6532139959835697,7269,0,7.690075562577407,0.41752152749312066,5.444390488002457,0,0.013015061725240532,1.5376953125,,
4.54415757399993,1270,,,,-0.0201171875,0.03984375,-1.041015625,-0.002001496529122792,0.08782947518922973,11.979526858569141,1.1917516988829782,8976,0,14.167496918609785,1.8808576147774851,13.274630816068404,0.04886741762705082,0.006200034011099998,2.14619140625,,
8.521373323999951,1290,,,,-0.01962890625,0.06884765625,-1.0162109375,-0.0038822910227580233,0.07317322504644144,11.975167275605298,1.8055805822972228,10280,0,21.48517561743457,4.179442819463638,19.444502728007038,0.017613787813336886,0.0034057595864706997,2.27109375,,
12.560148574000085,1310,,,,0.05126953125,-0.16591796875,-1.00869140625,-0.00617767674051128,0.05759006974848842,11.97286618240655,2.5086545045318056,11458,0,29.88844387016635,7.412519432735157,24.800657969411553,0.007769899952034709,0.0019268268582490256,1.901171875,,
16.55210557399993,1330,,,,-0.0302734375,-0.0748046875,-1.0212890625,-0.008164549507873561,0.04568457092788821,11.970773486812224,3.1837881508751367,12395,0,37.96565389270372,10.597669137371408,27.912564608755368,0.004312466063231763,0.0012030834907568902,2.09462890625,,
20.533505573999836,1350,,,,-0.00224609375,-0.005859375,-0.92958984375,-0.01010712161467221,0.032249574783305444,11.981887095629101,3.983136533259926,13344,0,47.550200364464516,14.123681417659085,29.70252587406197,0.0022836401503867143,0.0006782070207382577,2.48388671875,,
24.578996324000133,1370,,,,-0.03017578125,0.23759765625,-1.10283203125,-0.011571077335223553,0.017265235047537013,11.981612138043449,4.772430826218071,14146,0,57.00444807332834,17.141618608700632,30.070350736434516,0.0010079794357395872,0.0003029041003292908,2.652734375,,
28.532269074000048,1390,,,,0.057421875,-0.08525390625,-1.01494140625,-0.013055773482370619,0.003847748492376471,11.953738258165448,5.561812524900861,14887,0,66.32745249129583,20.354092265288248,30.686505600007244,0.00018610000591212314,0.00005798015319998734,2.38427734375,,
32.56405707400012,1410,,,,-0.1087890625,-0.0099609375,-0.9794921875,-0.014999111289196556,-0.0056157285403387784,11.942600886582351,6.368078883511141,15593,0,75.93830781728929,24.49179983132787,32.253238960581214,0.00023135857115805467,0.0000739160633333681,2.12021484375,,
36.53811632399983,1430,,,,0.1935546875,0.0267578125,-1.026171875,-0.016151053727015953,-0.016953874600007267,11.933957676475952,7.071205610979895,16130,0,84.25085581660352,27.28088314421487,32.38048632677334,0.0006216229340318879,0.0002012242063903734,2.22548828125,,
40.53004307400006,1450,,,,0.01708984375,-0.1734375,-0.988671875,-0.017785710276265247,-0.027024957260541115,11.923655790118401,7.795755126261547,16681,0,92.78814338862625,31.068037146771523,33.48274207048369,0.0008702836586106894,0.00029129635426338027,2.2,,
44.629674573999786,1470,,,,0.02275390625,0.17392578125,-1.04912109375,-0.01908367438511787,-0.03804660978989039,11.915383184687963,8.525408964847143,17212,0,101.44706123761068,34.39742176243628,33.90623271685014,0.0011075620905614332,0.0003750532612751579,2.26669921875,,
48.58226832400001,1490,,,,0.08974609375,0.0087890625,-1.021875,-0.02086991897717692,-0.04925744789366336,11.907734748831322,9.29980700898512,17767,0,110.60290839077379,38.82897541290802,35.10657706448406,0.0012686735633463562,0.00044535554263398547,2.2828125,,
52.5516355740001,1510,,,,-0.01123046875,-0.1439453125,-0.9904296875,-0.022484685362214783,-0.05939575168053531,11.900084376817897,10.089800300689861,18222,0,119.87473064035143,42.904450174424746,35.79145104760387,0.001384584156964297,0.0004954808848835893,2.33994140625,,
56.59459932399992,1530,,,,-0.04365234375,0.13662109375,-0.95732421875,-0.02412370672503517,-0.07114457131687967,11.894777592694506,10.797855185638289,18714,0,128.2973351541893,47.27525605113504,36.84874551430452,0.0015049809806718041,0.0005545347047707151,2.44345703125,,
60.578960074000065,1550,,,,-0.10419921875,-0.00107421875,-0.914453125,-0.025122094574436038,-0.08283077925825136,11.892914987969537,11.530299459759746,19118,0,136.9421594431069,50.295713741101466,36.727566623854486,0.0016470866786083183,0.0006048875082379626,2.40439453125,,
64.6649048239999,1570,,,,-0.006640625,0.06005859375,-0.94970703125,-0.026662332904974734,-0.0913659536318553,11.872948587952337,12.310843609201509,19462,0,145.99814850916113,54.338136689607964,37.218638744813845,0.0016818804433683895,0.000625816321045471,2.65400390625,,
68.60026232400006,1590,,,,-0.035546875,-0.02919921875,-1.0109375,-0.027980636706696503,-0.1022733418295055,11.852314055300042,13.021158569193734,19949,0,154.2282389353341,58.452825876702306,37.90018598330647,0.0017498284716586238,0.0006631343618030627,2.9314453125,,
72.63685207399988,1610,,,,-0.23349609375,0.072265625,-1.0298828125,-0.02961895763519795,-0.11182301872077546,11.838910201945337,13.78170634019781,20396,0,162.94419209035195,63.26329689137624,38.82500366899608,0.0017677739132677314,0.0006862754333394702,2.99140625,,
76.56695282400004,1630,,,,-0.1974609375,-0.12529296875,-0.95390625,-0.030525097978432003,-0.12004160972842988,11.840866198259512,14.312573130639521,20679,0,169.28151709449511,66.10249266118315,39.04894838872767,0.0018162156201712875,0.0007091224686826293,3.05595703125,,
