Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Vibration (g),App message,
0,1250,,,,-0.03212890625,-0.0056640625,-1.0125,0.0005819357807977484,0.09983716142447968,11.97835471070923,0.656050873472775,7144,0,7.70114214303494,0.4353224202310165,5.653927716376348,0,0.012964922223826846,1.33115234375,,
3.9675080719996942,1270,,,,-0.09130859375,-0.04697265625,-0.9732421875,-0.0013017907940568885,0.08794709449073924,11.979279123642053,1.2119479020468849,8904,0,14.388265445446887,1.213686273884437,8.437020914900918,0.07398097886139257,0.006113613335569377,1.5603515625,,
7.192449571999674,1290,,,,0.13603515625,-0.039453125,-0.98447265625,-0.003052090918709039,0.07425625253090017,11.974661417632145,1.8117573295583664,10224,0,21.556396767447602,3.268162007888911,15.155985331080728,0.022906506249754356,0.0034442326804206233,2.08759765625,,
10.32164882199962,1310,,,,-0.012109375,0.17294921875,-0.9599609375,-0.005212324755828774,0.057937261920312975,11.97352992183089,2.510601835872162,11329,0,29.931460465606868,6.183746347672477,20.654609108493887,0.00938692600189878,0.0019355183390881475,1.82041015625,,
13.432510571999618,1330,,,,0.1095703125,-0.0041015625,-0.9984375,-0.0065909620704504455,0.0446591134927352,11.970422477707702,3.2015317582958915,12332,0,38.197733601084806,8.512100506671258,22.287832559451807,0.0052509059014813585,0.0011694002386384973,2.083203125,,
16.562189071999647,1350,,,,-0.11318359375,0.13681640625,-1.040234375,-0.008842662762893734,0.031867588073559314,11.97950855900665,3.9938576243385535,13276,0,47.75452032799117,12.29355433708951,25.73954360270494,0.002589146881775151,0.0006671788438582235,2.45751953125,,
19.731590321999697,1370,,,,-0.06611328125,0.13359375,-1.0564453125,-0.010661993241134666,0.020207869075674307,11.97637923954678,4.794350193959746,14106,0,57.28469087927897,15.749670933850899,27.492162374489528,0.0012832089704310728,0.00035280197750932286,2.3185546875,,
22.94286457199971,1390,,,,0.05068359375,0.1169921875,-1.03515625,-0.012099947453443595,0.006632700707290902,11.949836349402327,5.574959025344509,14791,0,66.49032852031496,18.74301999027707,28.188659271201892,0.00035351907987395923,0.00009975364129291872,2.3638671875,,
26.139794821999665,1410,,,,0.02685546875,-0.03017578125,-0.975,-0.013836424512223531,-0.004064575515221805,11.943177819194563,6.382237918117629,15467,0,76.10372648268358,22.41136627558213,29.448270460968246,0.0001813741948443562,0.00005340640553476875,2.61953125,,
29.291333071999624,1430,,,,0.09140625,-0.0681640625,-0.99482421875,-0.01560397337126411,-0.015531334299562091,11.931482800904956,7.11650229764645,16069,0,84.73907834315534,26.257530677763146,30.985880709655543,0.0005928735150118484,0.00018329478773232183,2.7603515625,,
32.41302257199958,1450,,,,-0.12490234375,0.129296875,-1.04384765625,-0.016973130985961066,-0.02622171269470116,11.920111241122822,7.842979158425402,16585,0,93.36199260314154,29.478597883129588,31.574746631090687,0.0008895773229000012,0.0002808545296328716,2.61337890625,,
35.51507332199968,1470,,,,-0.01240234375,-0.1205078125,-0.97451171875,-0.018087302674823977,-0.03786429421100812,11.912490710669582,8.605405891684637,17153,0,102.38381069884494,32.48914670740827,31.732809554137667,0.0011655012439706438,0.00036983701611329806,2.8625,,
38.612262821999614,1490,,,,-0.1283203125,0.08515625,-1.05419921875,-0.020035215141506156,-0.04857247188041095,11.904627785823049,9.382320992975504,17659,0,111.54513681292254,37.05059483674402,33.21624764170972,0.0013111188214357168,0.0004354580783789418,2.92197265625,,
41.72158107199969,1510,,,,0.03115234375,-0.12607421875,-0.9580078125,-0.021501185830386283,-0.05914487710012147,11.89879578456254,10.132703347458175,18130,0,120.44640791909144,40.82294392473393,33.89334676601672,0.0014491425874383532,0.0004910423475665802,3.19765625,,
44.89732407199963,1530,,,,-0.10947265625,-0.0482421875,-0.96162109375,-0.022984614371782768,-0.0687035666370792,11.890491380436316,10.886494155337239,18643,0,129.2755877265377,44.87256788200236,34.71059851647536,0.0015316783890101766,0.0005314586136780427,3.64853515625,,
