Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Airspeed (m/s),Airspeed Pressure (Pa),Electrical forward flight efficiency (%),Vibration (g),App message,
0,1584,,,,0.0703125,0,-1.037109375,0.05927491770108104,0.17782329020593507,11.282385071639538,5.750824837267656,8779,0,64.74763377855766,54.49278101250546,84.16181076033659,0.0032632449088096033,0.0027464060047986565,9.093738287126529,-49.721754967348446,24.500570586512943,1.54296875,,
1133.6990119470133,1584,,,,-0.056640625,0.044921875,-0.92578125,0.05940603082692469,0.1889513059457002,11.286824392574468,5.76651886906639,8941,0,64.88728195809405,55.62128525422523,85.71985692072438,0.0033971042754958034,0.0029119929244028134,8.29978893952222,-41.41864432037137,23.70971705927285,1.50390625,,
0,1584,,,,0.072265625,-0.001953125,-1.05078125,0.06066541161041914,0.2050618947083326,11.282208515695414,5.771076282811672,8843,0,64.91843356303667,56.180257362801456,86.53976117314917,0.0036500704043429663,0.0031587622105702035,8.8281218066378,-46.85955680659727,27.356104739608995,1.509765625,,
0.7133150776624679,1584,,,,0.087890625,-0.046875,-0.982421875,0.059606290990599144,0.2201258146953095,11.281852650501335,5.797399603536638,8902,0,65.2243574028399,55.56343889408185,85.18817372306161,0.003961702498560712,0.0033749020068647717,8.631890307088055,-44.799520607541766,28.578280025939918,1.533203125,,
0,1584,,,,-0.001953125,-0.0234375,-1.017578125,0.058294681526737335,0.21613442126841192,11.282517376490864,5.7778183694952014,8900,0,65.03468596674287,54.32830622256039,83.53743147209559,0.003978302220264321,0.0033233714910061644,8.720039781400304,-45.71918443145451,28.429312909356437,1.5234375,,
0.8813750776648521,1584,,,,0.072265625,-0.01171875,-1.025390625,0.05801914806695433,0.21578143941590433,11.27921750600569,5.802579975316227,8904,0,65.29580398296997,54.09702596272751,82.84916129807782,0.003988785623161175,0.0033046754347673406,8.587337281317433,-44.33825351262722,27.839173674922478,1.494140625,,
1.0536150776594877,1584,,,,0.044921875,-0.013671875,-1.033203125,0.05819743825274415,0.21311278521678806,11.284167637643096,5.7694983140994225,8945,0,64.91644875006642,54.51241795663013,83.97319786624088,0.003909435559918471,0.00328287805818352,8.73124299520038,-45.83673660588802,28.11899753466926,1.48046875,,
1.3821250776648522,1584,,,,0.044921875,-0.015625,-0.962890625,0.05720129002393607,0.15953602118306429,11.290824946541717,5.689137431975746,8967,0,64.12168867087611,53.71603007600141,83.77201410230339,0.0029699890508911573,0.0024880196465494066,8.905305995809918,-47.68557066332569,21.73560132686323,1.4765625,,
1.2096850776672363,1584,,,,0.037109375,-0.00390625,-0.978515625,0.05887202428318989,0.18413892201185475,11.29031803140293,5.711914017901715,8957,0,64.3823543474052,55.21944023518156,85.7679729095012,0.003334675636471513,0.002860083696508624,8.84073221671703,-46.99352380389401,24.804814630744538,1.478515625,,
1.5276600776612759,1584,,,,0.017578125,0.015625,-1.05078125,0.056327504701687195,0.1624461034786184,11.289955679702228,5.679824082005711,8974,0,63.98061911912514,52.93514643451155,82.73622100460128,0.003068775934710746,0.0025389892394783015,9.014140912905603,-48.857661924963125,22.45195745216928,1.4921875,,
