Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Airspeed (m/s),Airspeed Pressure (Pa),Electrical forward flight efficiency (%),Vibration (g),App message,
0,1227,,,,0.01640625,-0.014453125,-1.004296875,0.008070888578921154,0.05188832263456823,12.56232240546829,0.438577227972828,2934,0,5.415773677517258,2.479795793681192,45.785074323404466,0.02094360011402644,0.00958096216536522,4.155085129103924,10.178830672768433,39.05339017807315,0.334765625,,
0.45929294700920587,1227,,,,0.0203125,0.000390625,-1.01328125,0.0076916446011414796,0.050155575556432686,12.561216771393202,0.43641887047567673,2943,0,5.390720602180839,2.3702607216126554,43.95878151997694,0.0212230062222339,0.009300792888137187,4.247719412914835,10.637144784271275,38.750025504669274,0.315625,,
3.427155947010219,1227,,,,0.025,-0.02578125,-1.000390625,0.006728919836617555,0.047055757872581726,12.54894883926858,0.432085948289237,2970,0,5.313367645724481,2.0924636666774203,39.38126407817594,0.022488192304035357,0.008856100113033647,4.191216509074693,10.354543090691275,36.41242699516446,0.354296875,,
3.6562749470055103,1227,,,,0.010546875,-0.019140625,-1.01484375,0.0074531472604011635,0.04796390200688514,12.548726832136513,0.42863185045080093,2976,0,5.292056213687525,2.3233068768031826,43.91022673579241,0.020743079798737334,0.009063969038359184,4.217205134404932,10.483339807916034,37.49973493372133,0.3484375,,
8.610804947005212,1227,,,,0.0234375,-0.00078125,-1.016796875,0.007309136553837003,0.05167928012515268,12.532301634565135,0.4332180276501772,3018,0,5.2846501627495135,2.309717014616985,43.71483601089859,0.02240890849016656,0.009779797943419011,3.860844009714241,8.785450585704982,37.04286656173687,0.367578125,,
11.203953947006166,1227,,,,0.021875,0.053125,-1.009375,0.00857959828173309,0.05543261965630808,12.52438363771439,0.4343718752725018,2981,0,5.295511279816401,2.6786164233953667,50.58330703013054,0.020695613423804642,0.01046808473728601,3.9489544736521154,9.191082015593471,40.54915798029945,0.369140625,,
11.874443947006762,1227,,,,0.028125,-0.007421875,-1.0046875,0.007981146590606458,0.04760309491451663,12.523227833431246,0.42984776655566587,3034,0,5.260298776742462,2.535511066222551,48.21315567575151,0.01887191900539937,0.009049914204655984,3.8904870691910487,8.922506272398365,34.54363374409287,0.385546875,,
12.583762947010994,1227,,,,0.021484375,-0.082421875,-1.011328125,0.008040135957151561,0.05088911690152085,12.522234983351485,0.4328472825873918,3008,0,5.269931681853635,2.5328484593102294,48.067822973315344,0.020333929739496964,0.00965689437143254,3.977410522364422,9.322647478045743,37.678413780584236,0.366796875,,
13.000804947008191,1227,,,,0.01875,-0.034375,-0.9984375,0.007592991344238844,0.04611215516875018,12.52178871876473,0.4300328705534799,3016,0,5.240625300560067,2.3978635518258815,45.75627579092394,0.01918969881657729,0.008801196710528222,3.9910744145900963,9.386556670894148,34.455873910283906,0.39765625,,
13.668888947007058,1227,,,,0.01796875,-0.045703125,-1.001171875,0.00818060739273906,0.044296939467416724,12.519230758269241,0.43336472223167244,2971,0,5.271730255552525,2.5453767083247674,48.28345097003538,0.0174032105715195,0.008402672693534162,3.8870579199272015,8.903467553038078,32.040488152885175,0.391796875,,
55.24598394700736,1302,,,,0.045703125,-0.012109375,-0.983203125,0.02224093660594143,0.12883750813780023,12.213267159937548,1.4378761373000344,4982,0,17.446645302913964,11.603062253682456,66.5057664261831,0.01110393997400234,0.007384676964020548,5.751858493523715,19.513816170293918,41.668706535414586,2.268359375,,
55.64975694700628,1302,,,,0.040234375,-0.023046875,-1.037890625,0.02245156810732222,0.132036702042651,12.212133338898997,1.4460666652012804,4978,0,17.526145855082234,11.702757848339916,66.77353565596127,0.011282439117899586,0.007533818721590199,5.738024743151525,19.420258152171932,42.4063811951335,2.306640625,,
55.956049947011465,1302,,,,0.065234375,-0.044921875,-0.937890625,0.02239863539913217,0.13505588024396262,12.213020544573412,1.437402704997697,4995,0,17.398998704460162,11.715050019533452,67.33184503427142,0.01152842089217736,0.007762310189900365,5.785797980485407,19.745851391425,44.05588044300062,2.340234375,,
56.262161947011954,1302,,,,0.025390625,-0.022265625,-0.961328125,0.022432531942006114,0.13332259795766738,12.214306595321041,1.4425307343867362,4987,0,17.485782405061126,11.714245176194304,66.99299511702569,0.011381415848035904,0.0076246682161092375,5.821637353998417,19.99045789615129,43.54455041800604,2.33359375,,
