Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Airspeed (m/s),Airspeed Pressure (Pa),Electrical forward flight efficiency (%),Vibration (g),App message,
0,1250,,,,-0.0353515625,0.00947265625,-1.01005859375,0.01651048154035015,0.09857638437464358,11.943983076375337,1.092400085646331,4360,0,12.901346009652887,7.539022316896451,58.43844102130818,0.013075949327789197,0.00764091024353758,0.85057789572767,0.47122020234175466,6.386199789454929,0.8884765625,,
3.776589571250277,1283,,,,-0.00224609375,0.04306640625,-0.994921875,0.024647978007606326,0.15188968164300357,11.937114020371542,1.8110661803405634,5312,0,21.480840383205265,13.71022757224181,63.826383738535846,0.011078715747889534,0.007071177914164735,0.6108990100365558,-0.030532762683816373,4.233471700391204,0.76064453125,,
7.021416071250242,1315,,,,-0.03701171875,0.00625,-1.01240234375,0.03354148713633685,0.20742459753068224,11.927792783653686,2.673538923752361,6136,0,31.74151100405386,21.552029990170244,67.89903695674161,0.009624381412674831,0.006534875663941819,1.0345784209187707,-0.6251556161272049,6.633556705197198,0.93193359375,,
10.280126071250251,1348,,,,-0.02705078125,0.00673828125,-1.0109375,0.042277702234292794,0.2624598070212404,11.926969073918553,3.589896283533929,6834,0,42.67519877329626,30.257687543741724,70.90263808385575,0.00867423201267675,0.006150213907941505,1.1942372626889504,-0.8389815821815148,7.205582934642858,0.62255859375,,
13.510216571250321,1380,,,,-0.046875,0.00361328125,-1.00263671875,0.049869855566297416,0.30911929071652916,11.929007459111325,4.43011298076377,7399,0,52.71276915869739,38.638925030250704,73.30139135509675,0.008000280161259737,0.0058642356657681,1.2168596802051632,-0.8595822383109691,6.999542947642576,0.599609375,,
16.735203321250275,1413,,,,-0.1259765625,-0.05234375,-1.06015625,0.05737708261904003,0.3597407787659878,11.90369670100596,5.358674646806051,7939,0,63.63853527500959,47.69951300249387,74.95376367488518,0.007542118944861409,0.005652939850647669,1.5862594685388696,-1.4599555044315196,8.795010333963091,0.80947265625,,
19.96790457125027,1445,,,,-0.03046875,-0.0060546875,-1.0134765625,0.06447442360339495,0.40479752224552784,11.893071808164304,6.215938203612027,8376,0,73.77617606608312,56.55218844976518,76.65492995257998,0.00715801278124176,0.00548687863969313,1.736129866467698,-1.7474147499862114,9.344931011894323,0.67021484375,,
23.163374321250224,1477,,,,-0.04365234375,0.00703125,-1.0158203125,0.07104347220916261,0.44521306022694385,11.87783915884388,7.064503125012959,8745,0,83.8068716767709,65.06121209587462,77.63262897698033,0.00684329955864095,0.0053123696364343565,1.574750778277437,-1.4435302716279068,8.20591365745211,0.65888671875,,
26.37046157125032,1510,,,,-0.04560546875,0.01328125,-1.01044921875,0.07803437869724057,0.4906371348483079,11.869929286438524,7.978059724367958,9127,0,94.5663564762514,74.58210652384138,78.86807667016504,0.006578895433725945,0.0051883165171431305,1.6589861023225532,-1.5962101634751265,8.442773639527921,0.70615234375,,
29.568344071250245,1543,,,,-0.0439453125,0.0037109375,-1.0095703125,0.08621083250015148,0.5407739861853562,11.862229531007326,8.916326638903978,9523,0,105.6295119186025,85.974160364661,81.39271895229709,0.006290409261452357,0.005119570270349312,1.964856980966869,-2.2374506915074392,9.868190175944346,0.7630859375,,
32.78315257125024,1575,,,,-0.03623046875,0.00048828125,-1.0142578125,0.09343720102238448,0.5840385478298454,11.853734093228486,9.87166942994357,9899,0,116.85020486985029,96.85911116207767,82.89139528139374,0.006029746805987844,0.004998137267416293,2.0636107514369924,-2.4660925268858875,10.11850922493488,0.61611328125,,
36.013213321250326,1608,,,,-0.0390625,0.0046875,-1.00830078125,0.1036275364680757,0.6466865261591546,11.842885814452416,11.256429210881148,10356,0,133.19660725470683,112.37797949776639,84.37047385011564,0.005754573865391568,0.004855134900130791,2.301959482361663,-3.0667479549468966,10.963814745855853,0.5857421875,,
39.2667115712503,1640,,,,-0.034375,0.00458984375,-1.00634765625,0.11652734955070103,0.7174812965170944,11.827087180475738,12.916452034496269,10902,0,152.55678846383393,133.03773728536945,87.20604876509005,0.005393081036749403,0.0047030626244890395,2.1975526824906195,-2.798056870741431,10.139630799166666,0.5568359375,,
42.466640821250266,1673,,,,-0.0306640625,0.0134765625,-1.005078125,0.13325738046376126,0.8139663167773279,11.808279775059418,15.25081138004965,11472,0,179.95648377492006,160.09128089808007,88.95998345609783,0.005084899681848969,0.004523138991589742,2.307348256166038,-3.0824519774105115,10.23811567976529,0.55380859375,,
45.66644807125025,1705,,,,-0.03994140625,0.010546875,-1.00517578125,0.14764734863331175,0.9054583588291394,11.788922549128365,17.815311189424804,12124,0,209.85026935118498,187.4536417550713,89.3283143681131,0.004830302361802811,0.004314783477149753,2.5302533819260216,-3.7093449035319566,10.71034201406972,0.5603515625,,
