Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Airspeed (m/s),Airspeed Pressure (Pa),Electrical forward flight efficiency (%),Vibration (g),App message,
0,1250,,,,-0.036328125,0.01142578125,-1.00927734375,-0.013613935283207385,-0.022427165443716632,11.942338229825573,0.9806616680136839,5488,0,11.587456025176644,7.824109857369484,67.52370604421557,0.0028664486298909902,0.0019355190609566836,9.929237540275881,-57.14679957044856,18.853013728040604,0.6220703125,,
3.8150430337502153,1283,,,,-0.03671875,0.00302734375,-1.00751953125,-0.02139708717456527,0.01607363302129456,11.937326883583783,1.696666244202969,6237,0,20.11054042549461,13.974506068655824,69.48963647198468,0.0011501361598369743,0.000799262566751263,9.914327896769139,-56.97260673779957,7.77379268646966,0.98525390625,,
6.997917533750251,1315,,,,-0.04189453125,0.0078125,-1.0109375,-0.028895529809905444,0.05440092123985667,11.932024919881147,2.4688201430681684,6855,0,29.294345562637186,20.744174762744954,70.81663977435818,0.0026224998367661246,0.0018571175794656145,10.011568856527312,-58.095251133591965,18.23941225861393,0.46494140625,,
10.190695283750212,1348,,,,-0.05048828125,-0.01884765625,-1.0224609375,-0.03657511269704034,0.09324388352441855,11.929191802265198,3.3199557256045322,7448,0,39.466274908913604,28.527711081256758,72.28422731850276,0.003268582798901096,0.0023626608369940747,10.121233481395086,-59.37509854264582,23.458814369976867,0.475390625,,
13.395700533750283,1380,,,,-0.00478515625,0.01513671875,-1.00078125,-0.04300854288001221,0.12701478700688704,11.930461986575583,4.093134739052368,7906,0,48.67396140837131,35.60591492441272,73.1524326994781,0.003567588439985051,0.002609548024305364,10.124139457824786,-59.40905076314267,25.917450182817266,0.67470703125,,
16.612296533750232,1413,,,,-0.04287109375,0.015625,-1.0029296875,-0.05032799535832586,0.16557824194529935,11.91886253228713,4.980478608094506,8403,0,59.20985124059674,44.28743165596448,74.79750579144442,0.0037387321133146014,0.0027964661859345387,10.239593041691048,-60.770847469391505,28.090613588910752,0.52041015625,,
19.83567428375026,1445,,,,-0.034765625,0.01572265625,-1.00390625,-0.056637124612588186,0.19785581274632247,11.908681953063391,5.79003966532323,8768,0,68.73094685741445,52.00337633517377,75.66325932960466,0.003804829142288136,0.00287873099506182,10.292472150514858,-61.39958854610637,29.066255935445678,0.5166015625,,
23.04678703375026,1477,,,,-0.03740234375,0.00830078125,-1.0109375,-0.06328788473880029,0.23427024679812747,11.896004426881364,6.686090097601012,9169,0,79.3843619810011,60.76738091507347,76.54839116491027,0.003855201448293722,0.0029510965577960566,10.300969597400067,-61.502059568567134,29.82152898191658,0.59423828125,,
26.22838378375021,1510,,,,-0.03828125,0.01337890625,-1.00751953125,-0.069164040885659,0.2691649429322939,11.885759455334195,7.552257296827042,9490,0,89.60922454971568,68.73603788448932,76.7079260344158,0.003916262257312994,0.0030037807971372244,10.288597777764657,-61.35432128441554,30.317505521264025,0.5857421875,,
29.444142533750302,1543,,,,-0.05244140625,0.0009765625,-1.00908203125,-0.07508946202846076,0.30442195707540337,11.875120997096369,8.416333068163304,9831,0,99.82198115626271,77.30699481603483,77.44491578787759,0.003937832409324256,0.0030496503734132527,10.363069929208864,-62.24626146630468,31.003260729611746,0.5486328125,,
32.6736115337503,1575,,,,-0.028125,0.01572265625,-1.0056640625,-0.08084756083309648,0.33980871172363913,11.871438719399487,9.28627699670814,10131,0,110.0838728547288,85.77635243619656,77.91906988919982,0.003961583004051216,0.0030868196801616104,10.402452368365532,-62.72018748762749,31.500421025126066,0.53837890625,,
35.86161653375023,1608,,,,-0.033203125,0.00654296875,-1.009375,-0.08939671239963613,0.38885053306579004,11.85847614319602,10.535531124982377,10530,0,124.80877506583415,98.57600273490218,78.98166367939248,0.003944679168001135,0.0031155729919744193,10.481538135880523,-63.677725377614436,32.03552627182902,0.7189453125,,
39.05484403375019,1640,,,,-0.04384765625,0.01318359375,-1.01103515625,-0.10118211502369341,0.454212839416199,11.841384232573423,12.250679671086822,11016,0,144.92872249822307,116.71860992405925,80.53525295462293,0.0038915433771670683,0.0031340603600834628,10.596980195721189,-65.08807951418798,32.58046283336983,0.6501953125,,
42.26570028375019,1673,,,,-0.042578125,0.012109375,-1.00654296875,-0.11801493408785002,0.5435943425591014,11.823221052275276,14.635432297707755,11607,0,172.88528972626494,143.4414568575374,82.96918345269553,0.0037896618462319835,0.0031442487932476886,10.6373602841337,-65.5848533280298,32.81101358871781,0.75146484375,,
45.48303003375018,1705,,,,-0.041015625,0.02041015625,-0.99580078125,-0.1352132797486838,0.6375053769078697,11.800811281256765,17.40157400685506,12148,0,205.2131341356976,172.0153606526899,83.82281850439121,0.0037063127703561433,0.0031065582427560147,10.726297184234364,-66.68628567986688,32.68879109670822,0.78486328125,,
48.71537228375029,1738,,,,-0.02900390625,0.00888671875,-0.98818359375,-0.14187321380283835,0.6768507686999552,11.790381559194806,18.64513477224867,12383,0,219.66258330021324,183.97713465577854,83.75441400756522,0.0036791936249163846,0.0030813202786132326,10.847837464431676,-68.20626669814587,32.79057183878046,0.76435546875,,
51.9181302837502,1770,,,,-0.03623046875,0.01533203125,-0.9900390625,-0.1416427314210848,0.6756294975693515,11.790518296587953,18.622248853721835,12405,0,219.38205263959645,184.00441026228543,83.87395473354819,0.0036718134173850314,0.0030796937998267366,10.798492107649992,-67.5886306259747,32.624183250984544,0.77744140625,,
55.137344783750294,1803,,,,-0.0390625,0.01162109375,-0.99501953125,-0.14159232217874318,0.6754753886912731,11.790430781241085,18.60261653892336,12398,0,219.1646665567618,183.82487019193894,83.87523156427685,0.0036745592803638463,0.003082045059776131,10.826555801897968,-67.94469115884726,32.73390498856371,0.7857421875,,
58.34897303375021,1835,,,,-0.028515625,0.0046875,-0.99423828125,-0.14147567939147504,0.6742386498602072,11.790322531602602,18.59263300472686,12388,0,219.03390047420362,183.5375799039468,83.79414846449038,0.0036735761516518564,0.0030782389506291206,10.840145328821949,-68.10949500433844,32.73455495728518,0.79853515625,,
61.60906853375023,1868,,,,-0.0388671875,0.01220703125,-0.99951171875,-0.141351703192535,0.6739101936993172,11.790125383490345,18.583914163302815,12350,0,218.93136055006366,182.80444743922448,83.4985080775778,0.0036867568818033285,0.003078180321182243,10.805583829183627,-67.67574144680611,32.62954911035017,0.80068359375,,
64.81827078375022,1900,,,,-0.04052734375,0.01201171875,-0.996875,-0.14119043697206884,0.673020377471924,11.790099540775973,18.578428531754888,12379,0,218.86783749502078,183.03410659831826,83.62768781145522,0.0036770221200437873,0.0030750079539938733,10.793128427932615,-67.5197741280571,32.55835217273253,0.81337890625,,
