Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Airspeed (m/s),Airspeed Pressure (Pa),Electrical forward flight efficiency (%),Vibration (g),App message,
0,1250,,,,-0.03603515625,0.0095703125,-1.007421875,0.0052985246956898215,-0.2753745669437925,11.938842655946972,0.6810151544913776,8788,0,8.00937186755978,4.875990285837133,60.886907221358854,0.05649269870138619,0.03438354782620637,20.93413141997308,-253.84065062382916,706.1151408526098,0.23828125,,
3.8519782562503586,1283,,,,-0.0455078125,0.0140625,-1.00966796875,0.0005284121806103696,-0.253974997081341,11.934409831712122,1.1494105714852896,9133,0,13.588027426561428,0.5053431742254394,3.719089160184474,0.5156178044889922,0.018691397806731957,20.98460753938641,-255.06857325146512,384.77947650602454,0.3396484375,,
7.061546506250393,1315,,,,-0.04189453125,0.015234375,-1.00849609375,-0.004786238807177011,-0.23122868063569973,11.931424235055223,1.6692910079262657,9428,0,19.770017618719976,4.725379025295771,23.901188984973686,0.048947335529676506,0.011696248019402482,20.957812642141203,-254.48152024225698,240.469976037114,0.349609375,,
10.308948256250423,1348,,,,-0.04296875,0.0140625,-1.0076171875,-0.010620839593326728,-0.20571950510815912,11.927654158639118,2.3122744181884327,9715,0,27.44309686356832,10.804720831383369,39.37187645909669,0.019042478881461277,0.007496253438000625,21.010588893885078,-255.7687867071058,154.5082213782548,0.28818359375,,
13.552105256250432,1380,,,,-0.03740234375,0.00732421875,-1.009375,-0.016213139770607014,-0.18001881211529852,11.924992629032053,2.917992368319317,10013,0,34.65062542629212,16.99980523669577,49.06042418942231,0.010590528694165475,0.00519531670695114,21.057461789542593,-256.897909040866,107.32144205604747,0.29638671875,,
16.89048575625036,1413,,,,-0.0373046875,0.00419921875,-1.0123046875,-0.022076385793230176,-0.1534762700907648,11.926615182332142,3.584284420434578,10264,0,42.63478399750007,23.72903096322205,55.65669472652671,0.006468407475931577,0.0035997946478865716,21.076181352770313,-257.3683230353034,74.42838521977555,0.326171875,,
20.12535775625045,1445,,,,-0.04482421875,0.01025390625,-1.01240234375,-0.027541938546965305,-0.1287175909977572,11.924817612175296,4.231289350431112,10533,0,50.310399654619616,30.378396958135546,60.38227675257993,0.004237157855462787,0.002558475000330949,21.100539853552398,-257.97646215145306,52.95951561426632,0.39912109375,,
23.34334400625045,1477,,,,-0.03740234375,0.0197265625,-1.001171875,-0.03313481538912684,-0.10251717982491544,11.918380953167391,4.912547163779901,10757,0,58.40807499957041,37.32605306791602,63.90544851476651,0.0027468603949155164,0.0017551924800235925,21.101835101843072,-258.0084110112622,36.334038500198986,0.40673828125,,
26.53554150625041,1510,,,,-0.02861328125,0.01005859375,-1.008984375,-0.038486482917191506,-0.07663366851902598,11.91254458896957,5.604148857302409,11022,0,66.62206116388059,44.42353584532849,66.68016023727189,0.0017250757693444672,0.0011502776953723778,21.16745231078537,-259.6153679436628,23.88581591941948,0.398046875,,
29.751023006250414,1543,,,,-0.036328125,0.01728515625,-1.00205078125,-0.043659836300106766,-0.050434044822090594,11.90568215474478,6.266320199474503,11221,0,74.45786293787715,51.30063324037169,68.89880719252588,0.0009832060089633352,0.0006773607309766992,21.14713154465833,-259.1157710082941,14.052133170967045,0.41787109375,,
