Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Airspeed (m/s),Airspeed Pressure (Pa),Electrical forward flight efficiency (%),Vibration (g),App message,
0,1250,,,,-0.03857421875,0.01025390625,-1.00986328125,-0.001959742956623476,-0.09501216264586503,11.939848445032187,0.9028570254013285,6456,0,10.639955127224775,1.3249514157564586,12.45286408437086,0.07192317261004902,0.008929877869974302,13.787152696096982,-110.20875872119231,120.7785646161716,0.4029296875,,
3.7861230187500126,1283,,,,-0.03994140625,0.0076171875,-1.0083984375,-0.008886603948110784,-0.061221734737403874,11.93546866914549,1.5392676115750905,7029,0,18.233058133464667,6.541097504017192,35.87509199242105,0.009361089497115149,0.0033577274763813268,13.782243706237,-110.126479315382,45.39776356121688,0.29921875,,
6.974141768750106,1315,,,,-0.03837890625,0.00888671875,-1.01162109375,-0.01557480957563866,-0.02891561254731385,11.930919970476975,2.2214907561517636,7519,0,26.361137321011267,12.262823060756986,46.51876933464332,0.0023580159889167672,0.0010968995032251457,13.863775128950731,-111.40454553693112,14.918252757624686,0.3681640625,,
10.236224518750046,1348,,,,0.0037109375,-0.02919921875,-1.0396484375,-0.02297835467646663,0.006565760067717354,11.924369878912636,3.026486672625075,8015,0,35.9839069901865,19.286684932982222,53.598472751410995,0.00034046788804158634,0.00018246324533799293,13.873850625856921,-111.56541227332232,2.483372654841636,0.58369140625,,
13.446865768750033,1380,,,,-0.02880859375,0.0107421875,-1.0109375,-0.02954083016895781,0.03922015518431757,11.923770794533585,3.776729002270195,8425,0,44.900358083278356,26.061592985354565,58.04359220116978,0.0015049054424617618,0.0008734974079436488,13.91975865949188,-112.2842984412348,11.927857270872332,0.428515625,,
16.631994518749956,1413,,,,-0.0369140625,0.01337890625,-1.00732421875,-0.037081289269143516,0.0761474953066396,11.937164138805631,4.668048962049774,8874,0,55.576618763003374,34.45926194416238,62.00318472607179,0.00220978760777106,0.0013701357690384139,13.936240440631925,-112.53472551536842,18.731651961894887,0.43671875,,
19.84311226875002,1445,,,,-0.0384765625,0.0037109375,-1.01298828125,-0.04290813578682257,0.10589632664403492,11.90762396046007,5.397084055324381,9214,0,64.14822850342674,41.399546421739615,64.53734274691261,0.002557915351775472,0.0016508115906365812,14.013674762963415,-113.78827711214285,22.69445763736879,0.621875,,
23.048142768750015,1477,,,,-0.030078125,0.02421875,-1.00654296875,-0.04938049244492409,0.13869183524337564,11.8948771866475,6.243568539514635,9541,0,74.13277198926848,49.33932098006688,66.5553871193283,0.002811169640131709,0.001870877876236056,14.025797029237145,-113.9852152401174,25.74202823738444,0.5228515625,,
26.243440518750067,1510,,,,-0.04990234375,0.01806640625,-1.01357421875,-0.0552116306416663,0.16997489334929172,11.887125504313289,7.05414393882797,9879,0,83.70938992802189,57.12030788574556,68.23734751702105,0.002975773784730633,0.0020305520241055345,14.042976063787851,-114.26467745114242,27.973153077754244,0.482421875,,
29.47821451874997,1543,,,,-0.030078125,0.011328125,-0.99345703125,-0.06109674416280508,0.20037672725721553,11.877715113987295,7.88185259843007,10184,0,93.46767493261312,65.15454298155741,69.70822123622627,0.003075422899052286,0.0021438114096294586,14.118115321761138,-115.49429684302841,29.69151132415472,0.49267578125,,
