Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Airspeed (m/s),Airspeed Pressure (Pa),Electrical forward flight efficiency (%),Vibration (g),App message,
0,1250,,,,-0.03955078125,0.02529296875,-1.00146484375,-0.013254762957037067,0.09124089407080706,11.927499432361135,1.0960006513660976,4340,0,12.937068596006366,6.024128403359816,46.565121372644114,0.015147139446351718,0.007052796743964499,0.7645298614928364,0.3332942077723075,5.2884218551525715,1.0076171875,,
3.5660737692500932,1283,,,,-0.0779296875,0.0072265625,-1.01171875,-0.02132072481481371,0.14319321265651502,11.921375759507345,1.8271902566224116,5314,0,21.645428167499652,11.864181653207508,54.813255385229084,0.012069785203373182,0.006615699832998032,1.0586454178761258,0.6600622626037804,6.8706753852130955,0.8193359375,,
6.6223537692500285,1315,,,,-0.04560546875,0.00419921875,-1.0146484375,-0.028821589774663613,0.19317276323146754,11.915870437694272,2.665608757622548,6120,0,31.629643314278646,18.472225433429905,58.401643090645635,0.010457564794710125,0.006107328756074755,0.6628004752642795,-0.06100177588233038,3.9715075281873453,0.887890625,,
9.697164769250062,1348,,,,-0.043359375,0.00947265625,-1.00986328125,-0.03709481201682142,0.24786866871625796,11.913725588441581,3.588831810304987,6832,0,42.58417550811937,26.537768232901215,62.317865460941185,0.009340580122672738,0.005820680570367589,0.5701884822598743,-0.21557852446117778,3.2555965633906823,0.56875,,
12.789679519250104,1380,,,,-0.0369140625,-0.0041015625,-1.01572265625,-0.043673785228978315,0.29537172836946485,11.904703659437299,4.429397298105056,7395,0,52.56615239922932,33.82200899471772,64.34182441861152,0.008733201035844091,0.0056190566222303106,0.7185746390654442,-0.3274760597207731,3.9627412780193856,0.55048828125,,
15.859043019250057,1413,,,,0.00517578125,0.0328125,-0.99794921875,-0.05175439299985547,0.3439365876790463,11.897259065869061,5.3639087043675735,7932,0,63.6574042852954,42.99059786157045,67.53466121369412,0.008000267423433176,0.005402917292764148,0.8263626399559924,-0.3998835217519243,4.379718827871875,0.7380859375,,
18.91683151925004,1445,,,,-0.04716796875,0.02724609375,-1.00224609375,-0.05809321925810984,0.3876325733521766,11.888986749766707,6.226955776613489,8363,0,73.89153770045372,50.87925233681418,68.85670871447982,0.0076187128716685105,0.005245960490880776,1.281697887208472,-0.957309425373667,6.595802071275571,0.58330078125,,
22.10521476925006,1477,,,,-0.04052734375,0.01015625,-1.009375,-0.06423553573874682,0.427014724489967,11.879361626076138,7.078719059639335,8759,0,83.97588005891637,58.921302637024006,70.16456503729778,0.007247190799697438,0.005084959009534562,1.4376357038242413,-1.2050908863843304,7.171781834037219,0.615234375,,
25.249444019250085,1510,,,,-0.03671875,-0.0037109375,-1.01162109375,-0.07079340752254218,0.4684264582571333,11.87046846039772,7.959830379265071,9132,0,94.357598145787,67.69996229538603,71.74830731232592,0.006919626162162504,0.004964404284159782,1.5996071643986258,-1.4846953511603331,7.789249771006962,0.71005859375,,
28.471250269250085,1543,,,,-0.0392578125,0.01083984375,-1.00849609375,-0.07753728452922923,0.5147643584019801,11.860793656543056,8.936302888081938,9553,0,105.85331801024026,77.57026212112714,73.28093473210089,0.006636117336361406,0.004863001495194448,1.5859347040681615,-1.4600010898753297,7.565753766746218,0.7076171875,,
31.741667769250068,1575,,,,-0.03515625,0.01259765625,-1.01171875,-0.08391568632054404,0.555337221701225,11.85148635096429,9.88433997961655,9895,0,116.95658138467225,86.95575217925101,74.34934796158059,0.006386470489741744,0.004748270353112654,1.6562768600282645,-1.6039479539886614,7.711593494331796,0.587109375,,
35.01308251924995,1608,,,,-0.03642578125,0.00576171875,-1.00947265625,-0.09305098733928041,0.6156075991687664,11.839342380755474,11.23021461799623,10365,0,132.8470766698436,100.9990263862966,76.02701769876208,0.006095214579194248,0.004633992270865639,1.4001730959766372,-1.1958206445786417,6.362940595739389,0.63505859375,,
38.29466976925012,1640,,,,-0.04580078125,0.00966796875,-1.00419921875,-0.10465858075055087,0.6825419944338089,11.823226536147633,12.88506545172127,10908,0,152.17654201148946,119.55470512805104,78.56376868230794,0.005709062103806239,0.004485235464551875,2.0445379553109593,-2.4233045207666764,8.996910874255937,0.6439453125,,
41.53017451925005,1673,,,,-0.04052734375,0.010546875,-1.00322265625,-0.12102280725387138,0.7751767872125732,11.80481657766953,15.1765977988865,11485,0,178.96828100160477,145.56276068150876,81.33437816860355,0.005325802937013664,0.004331360452544709,2.1765006769266537,-2.7457104694106946,9.248278150228048,0.7759765625,,
44.75965251925013,1705,,,,-0.0322265625,0.0111328125,-0.98525390625,-0.1364939596302783,0.8656590804335634,11.784807503690754,17.779074961942136,12120,0,209.33346200321392,173.23282213912495,82.75458951912245,0.0049970742758636225,0.004135303323154746,2.387310055380343,-3.300076312295603,9.684518326845986,0.80166015625,,
48.00433526925005,1738,,,,-0.0259765625,0.0013671875,-0.9513671875,-0.14304454763282037,0.9019589716260162,11.773606284601598,18.929390359729496,12346,0,222.67970742896,184.93381922383577,83.04876111133616,0.0048774953916803695,0.004050497640806869,2.314348654546446,-3.1035402613171827,9.196571525167622,0.7638671875,,
51.251696769250074,1770,,,,-0.05341796875,0.0078125,-0.93798828125,-0.1429774208130046,0.9031084504535931,11.773214528872504,18.91647133912601,12362,0,222.5316444408742,185.09206397299215,83.17595010661333,0.004879243193628852,0.004058368928826615,2.397409566634063,-3.329832186597885,9.545704722749907,0.74404296875,,
54.48082351925005,1803,,,,-0.04384765625,0.02119140625,-0.97021484375,-0.1431388092594797,0.9024745963868316,11.772706889243853,18.96026901186255,12344,0,223.05260171878535,185.0315737497829,82.95409196337496,0.0048774602338865405,0.004046022502891257,2.462707184772476,-3.5141211432277104,9.774655582039513,0.75439453125,,
57.74912901925014,1835,,,,-0.02900390625,0.01689453125,-0.9681640625,-0.1428592118233118,0.8991878065168653,11.773178358128893,18.922251008954962,12339,0,222.59130471468507,184.59850889598866,82.93201063048322,0.004871043408227315,0.004039630035475962,2.3517877188108205,-3.2115066527764227,9.319221983997064,0.74833984375,,
60.9865352692501,1868,,,,-0.04482421875,0.00732421875,-0.9841796875,-0.14231776405575017,0.8980935169070884,11.772811905045877,18.895578121605404,12334,0,222.26467979892487,183.81952291205937,82.70299931769613,0.004885748252671937,0.0040406505206720894,2.210017882315824,-2.8305040125922076,8.760452889835477,0.8033203125,,
64.23670976925003,1900,,,,-0.03427734375,-0.0029296875,-0.90458984375,-0.1423398899822363,0.8961255437366271,11.772273251728507,18.859929779649523,12333,0,221.83794269116387,183.83956480086084,82.87253269166554,0.004874518979010789,0.004039600476331999,2.32132923739513,-3.120840116240886,9.199062425492162,0.8373046875,,
