Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Vibration (g),App message,
0,,,,,-0.027734375,0.025390625,-1.048046875,-0.00014528952569494197,-0.00027024271323259713,0.0026092864081986417,0,0,0,0,0,0,0,0,0.084765625,,
32.395534514000126,,,,,-0.027734375,0.025390625,-1.048046875,-0.00008623644579586786,0.0011556802938112955,0.00271348524724269,0,0,0,0,0,0,0,0,0.091796875,Cutoff: currentBurst (0)Cutoff: currentBurst (0),
55.59351451400006,,,,,-0.02109375,0.019921875,-1.048046875,-0.0002947693366983493,0.005435305023482408,0.0022749325155900545,0,0,0,0,0,0,0,0,0.089453125,Cutoff: currentBurst (0),
68.47374251400018,,,,,-0.024609375,0.0234375,-1.045703125,-0.0005448209948308403,0.015415550162972653,0.0026681719903297457,0,0,0,0,0,0,0,0,0.093359375,Cutoff: currentBurst (0)Cutoff: currentBurst (0),
81.9488625140001,,,,,-0.0296875,0.02734375,-1.035546875,-0.0006716724900259711,0.02945962639415677,0.0022799693660532036,0,0,0,0,0,0,0,0,0.09765625,,
99.68080651400011,,,,,-0.028125,0.01640625,-1.02109375,-0.0007230926301061726,0.04978334831184751,0.00218130251161993,0,0,0,0,0,0,0,0,0.103515625,Cutoff: currentBurst (0)Cutoff: currentBurst (0),
117.33681051400015,,,,,-0.02890625,0.0140625,-1.009375,-0.0009448659721963337,0.07444461272346369,0.002765991177848618,0,0,0,0,0,0,0,0,0.108984375,,
136.06027651400012,,,,,-0.033984375,0.016796875,-1.015234375,-0.000985177746011584,0.1050928309287257,0.0020634982431791482,0,0,0,0,0,0,0,0,0.109375,Cutoff: currentBurst (0)Cutoff: currentBurst (0),
152.9995845140001,,,,,-0.034765625,0.017578125,-1.0125,-0.0011101053930012458,0.13842497322875263,0.002167459063414604,0,0,0,0,0,0,0,0,0.116796875,Cutoff: currentBurst (0),
167.99298751400002,,,,,-0.030078125,0.01171875,-1.0109375,-0.000979224440945607,0.17980975514247693,0.002444651714308713,0,0,0,0,0,0,0,0,0.125390625,Cutoff: currentBurst (0)Cutoff: currentBurst (0),
