Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Vibration (g),App message,
0,1250,,,,-0.02607421875,0.11181640625,-1.01123046875,0.0009551625753173376,0.13915980942651815,11.978866497586122,0.6454740356863479,7773,0,7.590888662912083,0.7778604647879365,10.241097284078412,0,0.01833789037488583,1.84306640625,,
3.7812103752493393,1270,,,,-0.4193359375,0.0537109375,-0.91103515625,-0.0004866611001598186,0.12856240197220398,11.978907124481395,1.17959054501196,9481,0,13.99605896439569,0.48293934352526974,3.454014787648019,0,0.009185909666868958,2.78203125,,
7.002699875249435,1290,,,,-0.00224609375,0.05361328125,-1.015625,-0.002618633423909823,0.11188731886861722,11.975278210544529,1.8062415556525722,10770,0,21.49709484191837,2.953175340895669,13.73684189712159,0.037953616027724756,0.005204812691383709,2.2994140625,,
10.219947875249385,1310,,,,0.02177734375,-0.07587890625,-0.90498046875,-0.0042246511933669555,0.09270980807861555,11.974564816744124,2.5190807973713722,11944,0,30.030379208526405,5.284679949987691,17.591855931717923,0.01760112323209036,0.0030870966580147804,2.09248046875,,
13.43624262524936,1330,,,,0.09228515625,0.14951171875,-1.03759765625,-0.006153755287346252,0.08150243896348142,11.970996270838976,3.183241939792112,12889,0,37.9898177362186,8.305972807132058,21.863792519630664,0.00981508726878658,0.002145338806410384,2.3037109375,,
16.650573625249415,1350,,,,0.1861328125,-0.017578125,-0.98994140625,-0.008286751901483907,0.06724593503944083,11.978776299250626,3.8949291233634304,13727,0,46.47671461848328,11.914307649486393,25.633571556858264,0.005649419019862699,0.0014467813526529625,2.5845703125,,
19.881600375249466,1370,,,,0.18671875,-0.1798828125,-0.93857421875,-0.009484200300062745,0.05101875472508275,11.979533927858228,4.652447231387928,14492,0,55.60709606435781,14.393161937387134,25.883760725693417,0.003545664878342957,0.0009174960184302836,2.68857421875,,
23.132236125249463,1390,,,,-0.04541015625,0.0009765625,-0.9767578125,-0.01144924945267342,0.04250152929878251,11.955728506364187,5.399943508807732,15285,0,64.42363818845715,18.32569038041044,28.445069699778763,0.002318847615695847,0.0006596725843337663,2.7572265625,,
26.38725312524945,1410,,,,-0.21962890625,0.232421875,-1.00048828125,-0.012879622814884936,0.02754407044051176,11.944962480320159,6.190328465562405,15980,0,73.78874759470483,21.552359105886474,29.2083461891235,0.0012779390567382554,0.0003732857581637692,3.0232421875,,
29.63012212524945,1430,,,,-0.06640625,-0.08603515625,-1.094140625,-0.014839989282491192,0.01829145063370772,11.93299936675848,6.943336819217964,16564,0,82.7164542416899,25.740994945869083,31.119652443852782,0.00070984852553293,0.00022114225943049363,2.7400390625,,
32.879317125249514,1450,,,,0.01318359375,-0.210546875,-0.9375,-0.01592538456457828,0.00718296500725413,11.924948627755247,7.580140872863813,17012,0,90.23061020533363,28.369580614549697,31.441633473590265,0.00025272528418135334,0.00007955280200097405,2.98251953125,,
36.209606875249506,1470,,,,-0.06298828125,-0.0658203125,-1.02529296875,-0.017175880544421148,-0.0052536063046155134,11.921013246261776,8.31694204643788,17585,0,99.00999708597932,31.628965868732685,31.944425344874997,0.00016632475419828624,0.00005307619888440946,2.88251953125,,
39.54164437524942,1490,,,,-0.27958984375,0.13779296875,-1.04267578125,-0.01903255523524263,-0.01483320103161917,11.908911721042939,9.020440531881556,18136,0,107.28831264922164,36.14681092913962,33.69184550099748,0.0004105979495295475,0.0001382434326832907,3.1552734375,,
42.91093062524949,1510,,,,0.14580078125,-0.00068359375,-0.8994140625,-0.020733753388315047,-0.027896665211522953,11.904115893892392,9.826564958402892,18606,0,116.8514559432826,40.39950940600555,34.572639062846676,0.0006910808183809726,0.00023874029107803316,3.32919921875,,
46.25408112524948,1530,,,,0.16044921875,0.22158203125,-0.9193359375,-0.021991612282010367,-0.037759005500020947,11.911078347783635,10.561340615035721,19086,0,125.66789641436306,43.95522308549157,34.977280166351804,0.0008595382399928762,0.0003004782641497633,3.108203125,,
49.50335912524938,1550,,,,0.05869140625,0.08154296875,-0.9365234375,-0.023507385388624586,-0.04674666149016314,11.894631336195172,11.231687455906348,19395,0,133.3897602841161,47.743208819140065,35.79283990828353,0.0009803728710999387,0.0003504455784970582,3.23642578125,,
52.755223375249464,1570,,,,0.02890625,0.3166015625,-0.937109375,-0.024831089027830103,-0.059156373571075095,11.870778079070506,11.99715529291363,19891,0,142.23062415479157,51.7216846790663,36.3644755451041,0.001143906191268852,0.00041592273254283715,3.7111328125,,
56.00470212524958,1590,,,,-0.2001953125,0.42177734375,-1.1951171875,-0.025957617817410183,-0.06835297766508983,11.85929344138912,12.668981509649814,20349,0,150.04331614722963,55.313405514015095,36.864514731166594,0.0012364640504030117,0.00045557660888911585,3.61455078125,,
59.247123125249665,1610,,,,0.05693359375,-0.1076171875,-0.792578125,-0.02736901539337926,-0.07922885976916094,11.850905885248075,13.369029924780325,20756,0,158.35937628874763,59.48812481506938,37.565113117524604,0.001332055068140155,0.0005003186889468512,3.63955078125,,
62.47351562524965,1630,,,,-0.14453125,-0.08994140625,-0.73818359375,-0.029107763983307576,-0.08763267561151136,11.849988228750032,13.955568053537888,21038,0,165.2168189575843,64.1272843941278,38.8140203767435,0.00136663052755454,0.0005304163493171967,4.12822265625,,
