Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Vibration (g),App message,
0,1250,,,,-0.0376953125,0.0607421875,-1.02080078125,0.001283914024985937,0.06253382362276369,11.985140586173245,0.5831116403270006,6435,0,6.846315061873845,0.8651588435402242,12.63738207120402,0.07403717782816997,0.009134823550802246,1.21396484375,,
4.761242714250041,1270,,,,-0.08359375,0.05546875,-0.9896484375,-0.0003456222566307849,0.04798527614575629,11.982950302702708,1.1164587373975308,8216,0,13.265134881291791,0.2976188574218964,2.2425928728192916,0.022090781384444876,0.0036175080615307325,1.961328125,,
8.511806964250024,1290,,,,-0.065625,-0.12568359375,-1.02080078125,-0.0025185911714415976,0.032540682480432556,11.979202184809331,1.7561573158601582,9595,0,20.904504873908742,2.5311144872615254,12.109269185459311,0.012868904936122657,0.0015567699166332207,2.5994140625,,
12.562838464250019,1310,,,,-0.1806640625,-0.05859375,-0.93193359375,-0.004653822400811697,0.016053279422970534,11.980940349506344,2.461017207773322,10827,0,29.35743054799844,5.276922536291543,17.971255817639566,0.0030490910305791203,0.0005468726467078694,2.1185546875,,
16.559511214250005,1330,,,,-0.00888671875,-0.04970703125,-0.9259765625,-0.006543022020363181,0.0032913208599138466,11.976532864741241,3.131334921081808,11818,0,37.38625637128297,8.098186244936851,21.658819458326217,0.000407329450553743,0.00008799281116245269,2.23642578125,,
20.536461964250016,1350,,,,0.07392578125,-0.04443359375,-0.926171875,-0.008320404999629338,-0.012196437877366104,11.989046345964786,3.9267942149500925,12766,0,46.92101532224939,11.12263489507566,23.706509890412693,0.0010971865101899177,0.00025990359538603347,2.7197265625,,
24.506464714250033,1370,,,,-0.13408203125,-0.075390625,-0.89052734375,-0.010282061418350905,-0.025563635574658267,11.981880124492033,4.7569093193540235,13623,0,56.86324128214483,14.66882615979211,25.79668918019517,0.0017433644283497182,0.0004495836219606848,3.07666015625,,
28.563051964250015,1390,,,,0.00166015625,0.09716796875,-0.97392578125,-0.012123327108239167,-0.03972827738943101,11.958889178498712,5.529435111672594,14380,0,65.98046235805987,18.255748076307135,27.669518665175605,0.0021767307925918676,0.0006021230920316234,3.50166015625,,
32.55269321425002,1410,,,,0.03076171875,0.12861328125,-0.9931640625,-0.014054520670368295,-0.05277162042619486,11.947567637763518,6.375802656509245,15110,0,76.0657731957575,22.239205280410147,29.237147114598777,0.0023738826156438643,0.0006937575887855403,3.52724609375,,
36.504955214250025,1430,,,,0.05634765625,0.2228515625,-0.9228515625,-0.015732773285841235,-0.066648677921012,11.93652743180442,7.161147553102987,15742,0,85.31593920238033,25.935062646087697,30.39949009652282,0.0025702820468565327,0.0007811722552744245,3.6927734375,,
40.552616464249994,1450,,,,0.17275390625,0.0142578125,-0.8205078125,-0.017372693015031165,-0.07713645791211128,11.925795877789078,7.944431940003047,16331,0,94.60071159520011,29.710270480252138,31.406917797390083,0.00259680515704298,0.0008153908602827892,3.5328125,,
44.53653721425002,1470,,,,0.0564453125,0.04365234375,-0.7375,-0.018848506556932015,-0.08763187691581856,11.913714761710377,8.621382093202795,16827,0,102.58477651089132,33.21288704437084,32.376506492400374,0.0026383941270160635,0.0008542413678930968,3.43935546875,,
48.52345946425003,1490,,,,0.0982421875,0.05712890625,-0.87890625,-0.020930764303649964,-0.10007881926739728,11.905985129446837,9.403692378926284,17346,0,111.807733005948,38.02050816271715,34.005208426359744,0.0026323640197952903,0.0008951006220005324,3.56298828125,,
52.56980196425004,1510,,,,0.1162109375,-0.30419921875,-0.63955078125,-0.022572525293157928,-0.10943163469162327,11.902639679191399,10.20458712010318,17818,0,121.33095874422773,42.117462850632414,34.712813689247,0.0025984781200156805,0.000901931075630032,3.80029296875,,
56.59790446425004,1530,,,,0.275390625,-0.0298828125,-0.87197265625,-0.02391029823648287,-0.12142038017510837,11.897501954004818,10.967617492259329,18272,0,130.39528465316897,45.751331744375975,35.08703499438528,0.0026540139417003104,0.0009311922838615564,4.4767578125,,
60.52693271425003,1550,,,,0.1232421875,0.0955078125,-1.1501953125,-0.0253578826896933,-0.13330619221623974,11.884006457995474,11.758199485140539,18806,0,139.71340094892528,49.9393156920941,35.74405109659353,0.0026694958643861963,0.000954143867745084,4.5177734375,,
64.60973246425003,1570,,,,0.212890625,-0.27060546875,-0.66513671875,-0.026378893338157322,-0.1414804811461108,11.879847976949895,12.44333863783648,19208,0,147.64179089747233,53.05931401087453,35.938387832684434,0.0026668273058064753,0.0009582753142017807,4.5029296875,,
68.70073271425004,1590,,,,-0.00703125,0.19326171875,-0.97451171875,-0.027385081766462333,-0.15331360029566293,11.853995149755416,13.204292290158174,19642,0,156.37355640787388,56.32774537879882,36.0214494689114,0.0027219486809623044,0.0009804359156921382,3.76572265625,,
72.68533071425003,1610,,,,0.011328125,-0.03583984375,-0.7349609375,-0.02872811035758376,-0.1651549939412076,11.838145559188227,13.989723639188398,19993,0,165.43716175536667,60.1457847410838,36.355662717421566,0.002745995522202992,0.0009982936724050964,3.5619140625,,
76.61640996425004,1630,,,,-0.22412109375,0.38369140625,-0.53642578125,-0.03002513536598586,-0.17460779501965268,11.836221355145067,14.619536813545801,20380,0,172.90723573218162,64.07793222964321,37.05928380946058,0.002725213108241695,0.001009842705141414,4.066796875,,
