Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Airspeed (m/s),Airspeed Pressure (Pa),Electrical forward flight efficiency (%),Vibration (g),App message,
0,1228,,,,-0.12890625,0.015625,-1.015625,-0.002516655177839468,,12.047346988775747,0.4551451922106048,4818,0,5.351518894354132,1.2697841461088075,23.72754672413534,0.06010603131621119,0.01426168666457743,11.243415729741203,-76.27192604056074,157.3034208057844,1.919921875,,
0.10473999999463558,1228,,,,-0.001953125,-0.01171875,-1.09375,,-0.07583832281540358,12.047872214860348,0.4519811641818091,4815,0,5.328295202876928,,23.81730803993415,,,11.236813274413702,-76.18467608966205,156.89626800183905,1.927734375,,
0.21403000001609326,1228,,,,-0.02734375,0.0234375,-0.892578125,-0.0038721171582017356,,12.048327259976755,0.4550505375754672,4805,0,5.336844484693254,1.948336307004896,36.507271527078814,0.038924657176864386,0.01421033028654245,11.288814909962747,-76.89049411458438,157.3698504343455,1.94140625,,
0.3175750000029802,1228,,,,0.1015625,-0.13671875,-1.00390625,-0.003817542039392421,-0.0796790255501312,12.048647767093307,0.4536561244343662,4797,0,5.299889039339067,1.9175342484866378,36.18064895799719,0.04155285654637758,0.01503409315906503,11.3334574220774,-77.5023015467392,167.15087785855027,1.947265625,,
0.4059750000089407,1228,,,,-0.103515625,0.017578125,-1.03125,,-0.07778728583500258,12.048018633100078,0.45596491866501354,4794,0,5.323054090423772,,36.00531492635912,,,11.361472819109524,-77.88800344588856,162.87385670311994,1.955078125,,
0.49939499999582765,1228,,,,0.087890625,0.001953125,-0.982421875,-0.004679219003362963,,12.047025779692152,0.464559839888208,4777,0,5.429745372049483,2.3408202031671093,43.11104928081656,0.033230781983920446,0.014326138797488655,11.383813523392691,-78.190599798883,159.98745682181587,1.953125,,
0.5957550000101328,1228,,,,-0.05078125,0.03515625,-0.95703125,-0.005337684277264441,-0.06695219243882251,12.048024848948906,0.45961572500522085,4772,0,5.371543052466638,2.6676083237514994,49.66186247965603,0.025098209449529157,0.012464238261681203,11.328684546609841,-77.43143423518325,138.5205583361439,1.94140625,,
0.6768299999982118,1228,,,,0.01171875,-0.03515625,-0.962890625,,-0.06428964086222162,12.048182293882936,0.4535292404500345,4768,0,5.324178878907748,,50.06156318743314,,,11.268225292817112,-76.60676792070046,133.4789834086567,1.9296875,,
0.7761900000125169,1228,,,,-0.00390625,0.0234375,-0.990234375,-0.0052969145868592225,,12.048350588427407,0.4557314078910272,4749,0,5.364517940273805,2.63404631503647,49.101267706861805,0.02440717936325713,0.011984234478846813,11.223529553435256,-76.00241175438043,131.94980706151088,1.908203125,,
0.8638649999946356,1228,,,,-0.037109375,-0.025390625,-1.123046875,,-0.062162341949898,12.0483021721552,0.45563951920048384,4746,0,5.368908441993569,,49.03594297224643,,,11.106933282579135,-74.43089470714824,126.15502114338297,1.888671875,,
