Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Vibration (g),App message,
0,1200,,,,0.137890625,0.023828125,-1.00859375,-0.0025593699750246644,0.1977009097670147,11.990389263850421,0.05357388817381128,9462,0,0.4843217533955677,2.5359963112238697,526.3268707507997,0.07831423729969675,0,2.88037109375,,
4.050135176999913,1213,,,,0.2166015625,-0.06025390625,-0.89814453125,-0.0025983815281328936,0.1970081242245924,11.990209513773014,0.05359959602337361,9468,0,0.48643820784534464,2.5762107792191555,530.7930268617407,0.07674011238492963,0,2.63046875,,
7.474301676999848,1227,,,,-0.10185546875,0.03017578125,-0.96376953125,-0.001973186955379157,0.20697706516805797,11.98959012567742,0.05223858342156509,9473,0,0.47829270365315235,1.9575357281862271,410.0213461101688,0.047418065360177515,0,2.583203125,,
10.823814676999813,1240,,,,-0.0060546875,0.090625,-0.9833984375,-0.0023856624842177065,0.2012435075618999,11.990092479317138,0.05345717995671358,9468,0,0.4750309913940963,2.3654059380259236,499.8016898059739,0.08528651135059662,0,2.86884765625,,
14.140419676999818,1253,,,,-0.1181640625,0.11416015625,-0.999609375,-0.0002641324555783137,0.18311589348216795,11.984453622538437,0.7869175482898605,10661,0,9.28648600667183,0.2948677008333175,3.1771882734248313,0,0.01971918635394315,2.8951171875,,
17.50857017699985,1267,,,,-0.037890625,-0.00966796875,-1.06318359375,0.0007727769727360767,0.1739223150793327,11.981820781445592,1.128106121052004,11081,0,13.377985400971829,0.8969594124142766,6.694143601845591,0,0.013003724729202512,3.28798828125,,
20.897219176999876,1280,,,,0.01943359375,-0.07734375,-0.90673828125,0.0019319630945456446,0.16463179506244488,11.978668572444768,1.4849965639673623,11426,0,17.67243567322063,2.3107762194135884,13.073648007406424,0.07169531359912969,0.009316219724887212,2.5267578125,,
24.279895426999826,1293,,,,0.18017578125,-0.1111328125,-1.029296875,0.003453045647650849,0.1517267835338283,11.976527192067786,1.9993627481279685,12006,0,23.82576343996914,4.341609663547666,18.22130768226144,0.03496578306146204,0.0063685667517713995,3.066015625,,
27.640768676999887,1307,,,,0.066015625,0.01201171875,-1.00458984375,0.004445724579288645,0.14218111641418724,11.972870527848167,2.415047090884382,12382,0,28.777427193235077,5.764659942786201,20.036974355766464,0.02467966231423193,0.004941407368813656,2.88857421875,,
31.039705676999823,1320,,,,0.18798828125,0.0966796875,-1.22431640625,0.005852202947178532,0.13047543116635307,11.971053576640028,2.891424035514262,12807,0,34.48277383132342,7.848391349072131,22.76144857652509,0.01663105133539788,0.003783906638725837,3.23095703125,,
34.461615176999835,1333,,,,0.1009765625,-0.0142578125,-0.932421875,0.006731884121589543,0.12122443597983797,11.976415945618871,3.3826699526004598,13094,0,40.34552514582964,9.23096887733173,22.881158188261487,0.013137020070649963,0.0030047063538717897,4.0453125,,
37.90256267699995,1347,,,,0.15517578125,-0.41201171875,-0.9298828125,0.008200519820865263,0.1076356505140074,11.969861045536883,3.914078738379145,13492,0,46.75447366969236,11.587120346790167,24.784941855764487,0.009291590635660357,0.002302135685046847,3.3654296875,,
41.29889517699985,1360,,,,0.00791015625,0.0328125,-1.02548828125,0.009540989915440872,0.09678294899175166,11.957847718271552,4.548027806303563,13932,0,54.21783324972459,13.919819637406079,25.672106648976133,0.0069563030550980455,0.0017851681163074886,2.84990234375,,
44.74043017699981,1373,,,,-0.06533203125,-0.02138671875,-0.98681640625,0.010748656750400145,0.0877723924100247,11.95038152423155,5.072358605535738,14222,0,60.51473814950417,16.00867979738551,26.45374627808413,0.005484389586814323,0.0014504463460860365,3.6435546875,,
48.14513217699992,1387,,,,0.04599609375,0.03388671875,-1.0328125,0.011978688678996116,0.07544785677044516,11.940991987057513,5.601746753799756,14537,0,66.75081530067266,18.235279280486125,27.31961612265234,0.004137277336917085,0.0011303618615232985,3.52919921875,,
51.55663842699992,1400,,,,0.0904296875,-0.0607421875,-0.996484375,0.013009950397167203,0.06661830580474323,11.931579308844734,6.131780409868269,14787,0,73.04238223122786,20.145526768520174,27.58076221632935,0.0033070634256068252,0.00091206545291353,4.0775390625,,
